,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
22,愛を伝えたいだとか,Aimyon,14256,https://open.spotify.com/track/0N8Xztr4pBHJ7V0moJWhbO
23,"Hanataba Wo Kimini","Utada Hikaru",14092,https://open.spotify.com/track/31yv1hR9gw1WSEmtqsaZbD
24,Story,AI,14081,https://open.spotify.com/track/0V2axJ946WH1vt9t5SGMLV
25,"no tears left to cry","Ariana Grande",13964,https://open.spotify.com/track/2qT1uLXPVPzGgFOx4jtEuo
26,鱗(うろこ),"Motohiro Hata",13679,https://open.spotify.com/track/4IubwxgmXeZtDtYjTaT9gN
27,"Sayonara Elegy","Masaki Suda",13572,https://open.spotify.com/track/0QKmcZNAST4GytJYmkN05D
28,"Electricity (with Dua Lipa)","Silk City",13383,https://open.spotify.com/track/5N4erncE7kuUccm7zEmwzk
29,新宝島,Sakanaction,13304,https://open.spotify.com/track/6ODZT1FGTE2q4two05giS1
30,Closer,"The Chainsmokers",13283,https://open.spotify.com/track/7BKLCZ1jbUBVqRi2FVlTVw
31,Happier,Marshmello,13241,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99
32,Home,"Shota Shimizu",12885,https://open.spotify.com/track/5PF0IW8iHqOcTWAyRqiDzb
33,AM11:00,HY,12877,https://open.spotify.com/track/6YcvfXy4wTvjaIniIBuh30
34,さよならの前に,AAA,12635,https://open.spotify.com/track/7vwXjDrZT2mqiFynlEwwgG
35,キセキ,GReeeeN,12620,https://open.spotify.com/track/7ztdl6cnbJgHRdMkKldkts
36,"Girls Like You (feat. Cardi B)","Maroon 5",12530,https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8
37,ハナミズキ,"Yo Hitoto",12456,https://open.spotify.com/track/4PqDkR6YM80Sy590Qsy6mm
38,"Promises (with Sam Smith)","Calvin Harris",12278,https://open.spotify.com/track/5N5k9nd479b1xpDZ4usjrg
39,IDOL,BTS,12156,https://open.spotify.com/track/2AIWoHr9DF6y4KALCBKWQS
40,366日,HY,12023,https://open.spotify.com/track/22aZD7yaGYfhgCYazL4nbc
41,RAIN,"SEKAI NO OWARI",11965,https://open.spotify.com/track/40cPkRjw5aLQIOjaqgUVnB
42,何度でも,"DREAMS COME TRUE",11901,https://open.spotify.com/track/6Qq8UOS6QzeSYFUVXC5wEB
43,Ambivalent,Keyakizaka46,11760,https://open.spotify.com/track/3pA7Zp3qRuAJOy7AqV7zcH
44,"Dance The Night Away",TWICE,11678,https://open.spotify.com/track/281tmNk46TBQS9ACYMLYyA
45,"What is Love?",TWICE,11675,https://open.spotify.com/track/5Ek40FyMPprcvtyZDjqylX
46,breathin,"Ariana Grande",11536,https://open.spotify.com/track/4OafepJy2teCjYJbvFE60J
47,君に届け,flumpool,11534,https://open.spotify.com/track/0kA7SWxWPYqSyIbMl51X5b
48,IDOL,BTS,11446,https://open.spotify.com/track/03iCbZaM4OkRR4We6wIzvx
49,"Kimiga Kureta Natsu","Leo Ieiri",11442,https://open.spotify.com/track/4bK6qPvD4xB8npRkZa1a55
50,"FAKE LOVE",BTS,11143,https://open.spotify.com/track/3aW0ds4A4tSQDIp75FqWTo
51,トリコ,Nissy,11059,https://open.spotify.com/track/3hNI4F9HEan30CRNqKkaQ4
52,どんなときも。,"Noriyuki Makihara",10859,https://open.spotify.com/track/4feDzcxtXRU8clyOluco5Y
53,"Don't Leave Me Alone (feat. Anne-Marie)","David Guetta",10707,https://open.spotify.com/track/2zy9TMoZlYGuCNY4TLqG24
54,"Eastside (with Halsey & Khalid)","benny blanco",10299,https://open.spotify.com/track/0d2iYfpKoM0QCKvcLCkBao
55,浪漫飛行,"Kome Kome Club",10093,https://open.spotify.com/track/2iQeswvPmr9pAlBjx6Ilyb
56,Stay,Zedd,9893,https://open.spotify.com/track/0I20rLT2MJDhcF96AjbNYo
57,"I Love It (& Lil Pump)","Kanye West",9739,https://open.spotify.com/track/4S8d14HvHb70ImctNgVzQQ
58,"Goodbye (feat. Nicki Minaj & Willy William)","Jason Derulo",9628,https://open.spotify.com/track/5Xn4IyTtW6FUGIUyWjbUHG
59,"WanteD! WanteD!","Mrs. GREEN APPLE",9623,https://open.spotify.com/track/7M3TZDUNvaNBo0qtWVaZif
60,"Happy Now",Zedd,9508,https://open.spotify.com/track/4keoy2fqgwGnbWlm3ZVZFa
61,ロビンソン,SPITZ,9467,https://open.spotify.com/track/5YP52gnoypy9H1jg5RIwUW
62,"Solo (feat. Demi Lovato)","Clean Bandit",9323,https://open.spotify.com/track/6kPJZM97LwdG9QIsT7khp6
63,"The Beginning","ONE OK ROCK",9237,https://open.spotify.com/track/4f3nDjgqXurMryYBSp0TZD
64,ノーダウト,"Official HIGE DANdism",9189,https://open.spotify.com/track/5DMEvbg3gUmiR5HIBWdveV
65,"innocent world",Mr.Children,9089,https://open.spotify.com/track/70xcWRujaf34LOu0Vdubtp
66,"Tiny Dancers",Aimer,8734,https://open.spotify.com/track/20WH54mOsegJNVORjccKVC
67,"I LOVE YOU","Chris Hart",8713,https://open.spotify.com/track/0mf82mK5aeZm4vN9HM2InQ
68,Hikari,androp,8665,https://open.spotify.com/track/4Dxdlxky5TV96ibYwFUxhp
69,"The Middle",Zedd,8553,https://open.spotify.com/track/09IStsImFySgyp0pIQdqAc
70,"Kimi Ga Suki","Shota Shimizu",8515,https://open.spotify.com/track/5Bg0HkfaRYRx8A7tMrjT9Z
71,"Lucky You (feat. Joyner Lucas)",Eminem,8486,https://open.spotify.com/track/60SdxE8apGAxMiRrpbmLY0
72,"Black Bird",Aimer,8232,https://open.spotify.com/track/3jISIAdAIdyrKcyFVw7uKP
73,壊れかけのRadio,"Hideaki Tokunaga",8209,https://open.spotify.com/track/6ddbslC9nFUFgscup9R2j3
74,BAAM,MOMOLAND,8174,https://open.spotify.com/track/4Is1b37KJY9XVCgzp81FBW
75,LIKEY,TWICE,8113,https://open.spotify.com/track/4Eb5cLWxKQUoUQaKUYSRgI
76,光榮之橋,Yuzu,8012,https://open.spotify.com/track/5KaplUYIDvsFe69z7UArVt
77,2002,Anne-Marie,8006,https://open.spotify.com/track/2BgEsaKNfHUdlh97KmvFyo
78,DNA,BTS,7997,https://open.spotify.com/track/5SE57ljOIUJ1ybL9U6CuBH
79,"Pieces Of A Dream",CHEMISTRY,7873,https://open.spotify.com/track/6CQ5WvprBENUd53lv9UzAh
80,"Hello,Again~昔からある場所~","My Little Lover",7857,https://open.spotify.com/track/4QXpGTmnWwftsbcSVhBeAm
81,"Let Me Love You","DJ Snake",7838,https://open.spotify.com/track/0lYBSQXN6rCTvUZvg9S0lU
82,"DDU-DU DDU-DU - KR Ver.",BLACKPINK,7779,https://open.spotify.com/track/2CWnuF7ht55Ajyeg4WPvWu
83,Sobakasu,"JUDY AND MARY",7756,https://open.spotify.com/track/6YtmVjtDWDbac5tcto0BAn
84,"One Kiss (with Dua Lipa)","Calvin Harris",7648,https://open.spotify.com/track/7ef4DlsgrMEH11cDZd32M6
85,にじいろ,ayaka,7598,https://open.spotify.com/track/3JrxNi0sQ1Lnx8eGonp3Ma
86,"Beautiful (feat. Camila Cabello)",Bazzi,7593,https://open.spotify.com/track/4VUwkH455At9kENOfzTqmF
87,"God is a woman","Ariana Grande",7556,https://open.spotify.com/track/5OCJzvD7sykQEKHH7qAC3C
88,世界でいちばん熱い夏,"Princess Princess",7540,https://open.spotify.com/track/1pcbZGYNepdnU53r3vTDN6
89,"Symphony (feat. Zara Larsson)","Clean Bandit",7523,https://open.spotify.com/track/1x5sYLZiu9r5E43kMlt9f8
90,奏(かなで),"Sukima Switch",7511,https://open.spotify.com/track/5RbMlPFL4gVyEHW2lEOuzG
91,Kataomoi,Aimer,7463,https://open.spotify.com/track/6g93YtKKHU2H1qIqhLIL0Y
92,Wolves,"Selena Gomez",7367,https://open.spotify.com/track/0tBbt8CrmxbjRP0pueQkyU
93,Hana,"ORANGE RANGE",7331,https://open.spotify.com/track/4clwFLZjrvTtnrMviJnVKh
94,ソングライン,Quruli,7241,https://open.spotify.com/track/5oeyyzZC3LoaIXKYLMKdEb
95,"I'm Fine",BTS,7182,https://open.spotify.com/track/0EQMrxdeiBhry9JCxskko3
96,世界はあなたに笑いかけている,"Little Glee Monster",7173,https://open.spotify.com/track/3MN7FLxXoYpAG0S96C9VqO
97,"New Rules","Dua Lipa",7171,https://open.spotify.com/track/2ekn2ttSfGqwhhate0LSR0
98,Dream,"Shota Shimizu",7158,https://open.spotify.com/track/6PO8T4qt3FHfauSs98zO9j
99,Tomorrow,AAA,7146,https://open.spotify.com/track/05pQfYVH8YI9ItZEHKDRrM
100,"Burn Out (feat. Dewain Whitmore)","Martin Garrix",7010,https://open.spotify.com/track/7IWTIkiWGWNQyYfOLdMrGD
101,Euphoria,BTS,6994,https://open.spotify.com/track/3p6hnejEQYXkiTO1lAzVc0
102,貴方解剖純愛歌〜死ね〜,Aimyon,6984,https://open.spotify.com/track/2H3bOGOE50qEo5wAYoJiwL
103,"Back To You - From 13 Reasons Why – Season 2 Soundtrack","Selena Gomez",6942,https://open.spotify.com/track/4hQ6UGyWQIGJmHSo0J88JW
104,"TT - Japanese ver.",TWICE,6938,https://open.spotify.com/track/0PAyiPTz8gL0udQnSasc5G
105,つつみ込むように・・・,MISIA,6908,https://open.spotify.com/track/6p6w8AOMCS2kzUOeGAlo2S
106,"Love Love Love","DREAMS COME TRUE",6852,https://open.spotify.com/track/1tcEqPHAQCOKIHwUMQ2POT
107,"Be Alright","Dean Lewis",6819,https://open.spotify.com/track/3EPXxR3ImUwfayaurPi3cm
108,"Whenever (feat. Conor Maynard)","Kris Kross Amsterdam",6819,https://open.spotify.com/track/3DGar7krWlmrXRFHBcQF6z
109,"Be Myself","Daichi Miura",6810,https://open.spotify.com/track/6s5C5gYdmhqH5UiYPTkJIq
110,NAO,HY,6777,https://open.spotify.com/track/2PeCrMLUayMPZnLZPkJxOJ
111,"First Love","Utada Hikaru",6764,https://open.spotify.com/track/39HrUxcvKF3jtLz7fUDWXc
112,"High On Life (feat. Bonn)","Martin Garrix",6738,https://open.spotify.com/track/4ut5G4rgB1ClpMTMfjoIuy
113,若者のすべて,Fujifabric,6695,https://open.spotify.com/track/5dH4asCl80Mvbsoz6zJVyZ
114,"Kanzen kankaku Dreamer","ONE OK ROCK",6632,https://open.spotify.com/track/1XT0cpl9g0GuRQJao2nqXd
115,"Silent Majority",Keyakizaka46,6569,https://open.spotify.com/track/7b7U8EnH4gB3a9qphGYVoj
116,Mama,"Jonas Blue",6565,https://open.spotify.com/track/47OVNnZJzIkrsEiZ4n187p
117,LIFE,AAA,6553,https://open.spotify.com/track/11Vu6aXNq2FZSqpv8XaLUO
118,"Flavor Of Life","Utada Hikaru",6543,https://open.spotify.com/track/08mZXLDUeuv1wz4ZunfIC2
119,"Choucho Musubi",Aimer,6451,https://open.spotify.com/track/6Flllj0iIJPwXUpxL9KdxC
120,Automatic,"Utada Hikaru",6434,https://open.spotify.com/track/3PDuPLArSTzKH2W2hKYjh0
121,"Something Just Like This","The Chainsmokers",6427,https://open.spotify.com/track/6RUKPb4LETWmmr3iAEQktW
122,"Wait & See ~リスク~","Utada Hikaru",6386,https://open.spotify.com/track/1LJZ9LrNrBGQJ2VXFY6pQG
123,Youngblood,"5 Seconds of Summer",6372,https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE
124,"Tomorrow never knows",Mr.Children,6365,https://open.spotify.com/track/42JrgapwGBuPHG9YKjR6dj
125,"Heart Shaker",TWICE,6360,https://open.spotify.com/track/6gxF4ibm6S95UUC6vyIiln
126,"Wake Me Up",Avicii,6337,https://open.spotify.com/track/4h8VwCb1MTGoLKueQ1WgbD
127,"Good Life","Shota Shimizu",6248,https://open.spotify.com/track/2eTKpQqQNohQ7X4Qp66gB9
128,Havana,"Camila Cabello",6236,https://open.spotify.com/track/1rfofaqEpACxVEHIZBJe6W
129,"Can You Keep A Secret?","Utada Hikaru",6216,https://open.spotify.com/track/40jVj558cVitsa0GKnFKR0
130,海の声,"Taro Urashima",6213,https://open.spotify.com/track/6EjGsUuJmyxdHjKzGN8kPy
131,"God's Plan",Drake,6210,https://open.spotify.com/track/6DCZcSspjsKoFjzjrWoCdn
132,TT,TWICE,6196,https://open.spotify.com/track/1nMbZ9OsVNSLEyijI80EST
133,住所,"KICK THE CAN CREW",6161,https://open.spotify.com/track/4HWUNmXtf74s4MGNeuy1L4
134,そばにいるね,"Thelma Aoyama",6152,https://open.spotify.com/track/3TTTu92boD1Tqa4cuH0Hxx
135,"STAY TUNE",Suchmos,6112,https://open.spotify.com/track/0albLGvYx6ftOUJ7KF0i5I
136,"Long Hope Philia","Masaki Suda",6105,https://open.spotify.com/track/40QhoIYHZ68NH787hSrIgH
137,Synchronicity,Nogizaka46,6085,https://open.spotify.com/track/77m6PiiPEQGUxjNELzMyiF
138,"Garasu Wo Ware!",Keyakizaka46,6019,https://open.spotify.com/track/60ZBZn5Oy1envlLHd2s7Od
139,栞,"Creep Hyp",6011,https://open.spotify.com/track/1M7ZbLwoNgv0Kb4OvwPwpt
140,金木犀の夜,Kinokoteikoku,5996,https://open.spotify.com/track/27udJcfu06TvbbOpgfxIlw
141,Sugar,"Maroon 5",5980,https://open.spotify.com/track/0ljEFYEFuqspdPCWn75FPP
142,"Slow & Easy",HIRAIDAI,5974,https://open.spotify.com/track/4b5oBON2DgamONUxvP4JyQ
143,"2U (feat. Justin Bieber)","David Guetta",5935,https://open.spotify.com/track/265zv3IDBskSIkvgPOSiGQ
144,"What Do You Mean?","Justin Bieber",5900,https://open.spotify.com/track/4B0JvthVoAAuygILe3n4Bs
145,Jikochudeikou!,Nogizaka46,5872,https://open.spotify.com/track/3YjZJjF5C1ob707uyxvkb9
146,"Endless Rain - 2014 Remaster","X JAPAN",5836,https://open.spotify.com/track/2i4DNxEjTT5gjk7wgfSpFq
147,"I WANT YOU BACK",TWICE,5824,https://open.spotify.com/track/54w5JUSWCJu64pnw8alImP
148,ヒーロー,"FUNKY MONKEY BABYS",5778,https://open.spotify.com/track/5iSNxrAoctBnFfyz8J9bDO
149,Sorry,"Justin Bieber",5769,https://open.spotify.com/track/09CtPGIpYB4BrO8qb1RGsF
150,"SICKO MODE","Travis Scott",5756,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h
151,桜坂,"Masaharu Fukuyama",5743,https://open.spotify.com/track/7gpVG8fQjh5YLViIWy3HHh
152,"Can’t Have - Produced by Sick Individuals","EMMA WAHLIN",5718,https://open.spotify.com/track/5HXFC9A9HAsHtf9WuwVhvX
153,"What Lovers Do (feat. SZA)","Maroon 5",5715,https://open.spotify.com/track/0GxQ1A5L9xnMOytbP6eKBG
154,Ref:rain,Aimer,5706,https://open.spotify.com/track/7ACBxaYBStLkzU8grvbzz5
155,"Candy Pop",TWICE,5696,https://open.spotify.com/track/1XjipVUiZ6PAAWYbUuSQnS
156,Everything,MISIA,5655,https://open.spotify.com/track/4eg2pQu51SsltJSWKoRpSy
157,みんな空の下,ayaka,5649,https://open.spotify.com/track/5jc5WQlrri3B5MkLByPsuv
158,"Wake Up in the Sky","Gucci Mane",5646,https://open.spotify.com/track/0QIjsbm2fh1cJ45XO9eGqq
159,満月の夜なら,Aimyon,5628,https://open.spotify.com/track/6UrocZrUx9Nb490ACF5UBP
160,Influencer,Nogizaka46,5622,https://open.spotify.com/track/5ofnFjLvOgZP94zmDXi3HT
161,"Say My Name","David Guetta",5593,https://open.spotify.com/track/0YammaEkYSeo9vQYZ1OwS6
162,"Despacito - Remix","Luis Fonsi",5490,https://open.spotify.com/track/6rPO02ozF3bM7NnOV4h6s2
163,はじまりの予感,Ketsumeishi,5483,https://open.spotify.com/track/2k84FgJC2Qbj8lRf0lp1Qn
164,"You Gotta","Def Tech",5450,https://open.spotify.com/track/5FdGQ3eYwVLv4aDBoSHsIE
165,"Just The Way You Are","Bruno Mars",5443,https://open.spotify.com/track/7BqBn9nzAq8spo5e7cZ0dJ
166,"恋しさと せつなさと 心強さと","篠原涼子 with t.komuro",5417,https://open.spotify.com/track/4t6gCnZijXxfFkrZG2RDHg
167,"BBoom BBoom",MOMOLAND,5409,https://open.spotify.com/track/3BPoSr2pO34Aan6alFfVto
168,キズナミ,"Kyary Pamyu Pamyu",5397,https://open.spotify.com/track/1ngZ5tZPK7WpetA3kZ9mUG
169,"In My Mind",Dynoro,5389,https://open.spotify.com/track/0E9ZjEAyAwOXZ7wJC0PD33
170,やさしくなりたい,"Kazuyoshi Saito",5368,https://open.spotify.com/track/4XkqVSWIPb07iLEDvAPq93
171,"How Long","Charlie Puth",5357,https://open.spotify.com/track/6wmAHw1szh5RCKSRjiXhPe
172,"淋しい熱帯魚[Bonus Track] (Remastered 2013)",Wink,5342,https://open.spotify.com/track/6S12wSUpj4Gdjld8Rfu7zm
173,"Body (feat. brando)","Loud Luxury",5341,https://open.spotify.com/track/7K7MUBCnzgBAvMVW2RTWNs
174,"DEPARTURES - RADIO EDIT",globe,5317,https://open.spotify.com/track/2ggw0Py9eptisSvB1xkgkc
175,R.Y.U.S.E.I.,"J Soul Brothers III from EXILE TRIBE",5312,https://open.spotify.com/track/0eio2xxlLcgMCSMPgJseeI
176,FRIENDS,Marshmello,5309,https://open.spotify.com/track/08bNPGLD8AhKpnnERrAc6G
177,大切なもの,"Road Of Major",5301,https://open.spotify.com/track/369Hij6w8bRwahCIlhYW5A
178,"I Like Me Better",Lauv,5235,https://open.spotify.com/track/2P91MQbaiQOfbiz9VqhqKQ
179,楓,SPITZ,5194,https://open.spotify.com/track/73xYYths9kvmFvYsd9gC9Z
180,ひまわりの約束,"Motohiro Hata",5179,https://open.spotify.com/track/45jGOHwYKgsRYbAJ8DR61d
181,"Shake It Off","Taylor Swift",5155,https://open.spotify.com/track/0cqRj7pUJDkTCEsJkx8snD
182,"The Nights",Avicii,5129,https://open.spotify.com/track/0ct6r3EGTcMLPtrXHDvVjc
183,"Wake Me Up",TWICE,5101,https://open.spotify.com/track/0CvJiFydKzLSQUn6McFPrb
184,家族になろうよ,"Masaharu Fukuyama",5073,https://open.spotify.com/track/64awLoKSPoQ5M6YulMsyCe
185,生きていたんだよな,Aimyon,5070,https://open.spotify.com/track/69jrtjVjyzRyPCDg0dHYCX
186,Sign,Mr.Children,5067,https://open.spotify.com/track/4Qoy76tEOBaCEvuydNQ2ep
187,"I'm the One (feat. Justin Bieber, Quavo, Chance the Rapper & Lil Wayne)","DJ Khaled",5067,https://open.spotify.com/track/3DXncPQOG4VBw3QHh3S817
188,"FEFE (feat. Nicki Minaj & Murda Beatz)",6ix9ine,5054,https://open.spotify.com/track/2E124GmJRnBJuXbTb4cPUB
189,"Let Me Go (with Alesso, Florida Georgia Line & watt)","Hailee Steinfeld",5054,https://open.spotify.com/track/5Gu0PDLN4YJeW75PpBSg9p
190,"See You Again (feat. Charlie Puth)","Wiz Khalifa",5039,https://open.spotify.com/track/2JzZzZUQj3Qff7wapcbKjc
191,"Thinking Out Loud","Ed Sheeran",5018,https://open.spotify.com/track/1Slwb6dOYkBlWal1PGtnNg
192,"BOOMBAYAH - KR Ver.",BLACKPINK,5014,https://open.spotify.com/track/1qAPA8TooLVEqAZ58fhcrt
193,"Love Yourself","Justin Bieber",5014,https://open.spotify.com/track/50kpGaPAhYJ3sGmk6vplg0
194,愛のうた,"Kumi Koda",5009,https://open.spotify.com/track/6qt4DNJ94JlcYw5aZJP9D1
195,三月の陽炎,HY,5000,https://open.spotify.com/track/7fYJOWWC3POzPz6x35WIrV
196,"Prayer X","King Gnu",4996,https://open.spotify.com/track/06QK83uzJlapS23m70wqJz
197,ギフト,ET-KING,4992,https://open.spotify.com/track/58oZnEFcAVvxszG4TJs513
198,ロマンスの神様,"Kohmi Hirose",4991,https://open.spotify.com/track/0xYSgQHddr1lh6IfqWgn2W
199,"Jackie Chan",Tiësto,4982,https://open.spotify.com/track/4kWO6O1BUXcZmaxitpVUwp
200,プラネタリウム,"Ai Otsuka",4981,https://open.spotify.com/track/3zfyzbHuqcT2AAffAyLm02
