,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
20,"Estamos Bien","Bad Bunny",9441,https://open.spotify.com/track/7glCSQqV5o6NU88Cn4zPZn
21,"Chica Paranormal","Paulo Londra",9332,https://open.spotify.com/track/2r77vqSZkOktTSgmAOoHsV
22,"Me Niego",Reik,9288,https://open.spotify.com/track/6jA8JUuPCGYjFcgw0AoM5T
23,"No Me Acuerdo",Thalía,9078,https://open.spotify.com/track/00EPIEnX1JFjff8sC6bccd
24,Hipócrita,"Anuel Aa",8918,https://open.spotify.com/track/6XBjCetHKdO5L9cwMDVffw
25,"Girls Like You (feat. Cardi B)","Maroon 5",8649,https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8
26,Clandestino,Shakira,8517,https://open.spotify.com/track/7DrluKkTviBwCc8AV3VGmf
27,"Ya No Tiene Novio","Sebastian Yatra",8089,https://open.spotify.com/track/7uQmJ1jgNzBpATSoWKSPFu
28,"Síguelo Bailando",Ozuna,7896,https://open.spotify.com/track/5Y9fnynLlIvqtM710MHzfz
29,"Por Perro","Sebastian Yatra",7663,https://open.spotify.com/track/2alIsNw1mqEShbWyO1HXZZ
30,"X - Remix","Nicky Jam",7542,https://open.spotify.com/track/6JjPBQfI2Y8nIjnm65X6Pw
31,Brindemos,"Anuel Aa",7494,https://open.spotify.com/track/7LeQ55Z5jPBB0ggYJtAiYO
32,"Amigos Con Derechos",Reik,7403,https://open.spotify.com/track/2zDj4WjbNDmrRL6Z4YjjCA
33,Ibiza,Ozuna,7361,https://open.spotify.com/track/1h9P5WJwyvK8OB7O2YiXgp
34,"FEFE (feat. Nicki Minaj & Murda Beatz)",6ix9ine,7275,https://open.spotify.com/track/2E124GmJRnBJuXbTb4cPUB
35,"Déjala Que Vuelva (feat. Manuel Turizo)","Piso 21",7231,https://open.spotify.com/track/1j6xOGusnyXq3l6IryKF3G
36,"La Modelo",Ozuna,6901,https://open.spotify.com/track/2SbzdGpOKlH3HIAGTWTbwU
37,"Me Dijeron",Ozuna,6786,https://open.spotify.com/track/17UUYZ290omPaJY4wKeyHh
38,"One Kiss (with Dua Lipa)","Calvin Harris",6667,https://open.spotify.com/track/7ef4DlsgrMEH11cDZd32M6
39,"Quiero Repetir",Ozuna,6489,https://open.spotify.com/track/0MIcPSq9n2z5H8TAfEstri
40,X,"Nicky Jam",6396,https://open.spotify.com/track/39N9RPD9MRb5WmoLzNzPeA
41,"No Hay Nadie Más","Sebastian Yatra",6346,https://open.spotify.com/track/3IPJg1sdqLj12kFIndaonN
42,"Lucky You (feat. Joyner Lucas)",Eminem,6306,https://open.spotify.com/track/60SdxE8apGAxMiRrpbmLY0
43,"Loca Remix",Khea,6291,https://open.spotify.com/track/2CRbiMK0W14l71SpDKqKZM
44,"Se Preparó",Ozuna,6225,https://open.spotify.com/track/1m69ELEgE6k5ZWsap40ozt
45,"Shape of You","Ed Sheeran",6132,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
46,"So High","Mr. Vegas",6059,https://open.spotify.com/track/41Q5dO5UhYF7ufAZ9wbWHa
47,Solita,Ozuna,6049,https://open.spotify.com/track/7rwX0O3RlxqqIjQM8evm5E
48,"Electricity (with Dua Lipa)","Silk City",5930,https://open.spotify.com/track/5N4erncE7kuUccm7zEmwzk
49,"God's Plan",Drake,5868,https://open.spotify.com/track/6DCZcSspjsKoFjzjrWoCdn
50,"Promises (with Sam Smith)","Calvin Harris",5614,https://open.spotify.com/track/5N5k9nd479b1xpDZ4usjrg
51,"Taste (feat. Offset)",Tyga,5285,https://open.spotify.com/track/5IaHrVsrferBYDm0bDyABy
52,"Cuando Nadie Ve",Morat,5279,https://open.spotify.com/track/1Cxd4ZJJ9VOQQpNcpdcZEQ
53,"Me Rehúso","Danny Ocean",5213,https://open.spotify.com/track/6De0lHrwBfPfrhorm9q1Xl
54,Believer,"Imagine Dragons",5195,https://open.spotify.com/track/0pqnGHJpmpxLKifKRmU6WP
55,"God is a woman","Ariana Grande",5002,https://open.spotify.com/track/5OCJzvD7sykQEKHH7qAC3C
56,"Dura - Remix","Daddy Yankee",4989,https://open.spotify.com/track/6U2NuJILEOEpW2tVCuqKHb
57,SAD!,XXXTENTACION,4985,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
58,Criminal,"Natti Natasha",4952,https://open.spotify.com/track/6Za3190Sbw39BBC77WSS1C
59,Devuelveme,Ozuna,4815,https://open.spotify.com/track/5uvucCRBTkxv7VxIDLOqe7
60,"New Rules","Dua Lipa",4809,https://open.spotify.com/track/2ekn2ttSfGqwhhate0LSR0
61,"1, 2, 3 (feat. Jason Derulo & De La Ghetto)","Sofia Reyes",4804,https://open.spotify.com/track/4QtiVmuA88tPQiCOHZuQ5b
62,Dembow,"Danny Ocean",4603,https://open.spotify.com/track/2EzRdhuoPyNJDlep7lnNf2
63,"Epa Wei","Danny Ocean",4481,https://open.spotify.com/track/2QmsKag0YaqhAbpR9Nwmpn
64,IDGAF,"Dua Lipa",4478,https://open.spotify.com/track/76cy1WJvNGJTj78UqeA5zr
65,"rockstar (feat. 21 Savage)","Post Malone",4475,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt
66,"SICKO MODE","Travis Scott",4442,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h
67,Aura,Ozuna,4415,https://open.spotify.com/track/1AVu7Kc2MRrLfOG1RCEf07
68,"Mi Cama - Remix","Karol G",4410,https://open.spotify.com/track/38QmUDpkoYlNbMKvpvAsrE
69,"No Quiero Amarte (feat. Zion & Lennox)","Justin Quiles",4402,https://open.spotify.com/track/5bITfqKGaPakO1l99hOMsI
70,Esperándote,"Manuel Turizo",4363,https://open.spotify.com/track/1nfyE13arjOuO54HH0zmqj
71,Perfect,"Ed Sheeran",4324,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v
72,Natural,"Imagine Dragons",4243,https://open.spotify.com/track/4zIO3ilp5HvTeK3HJHxhMP
73,Ambiente,"J Balvin",4127,https://open.spotify.com/track/6VrBWh90BiwWmwKtvwWFcq
74,"Escápate Conmigo (feat. Ozuna)",Wisin,4100,https://open.spotify.com/track/1KSqYYJFyfTecXFk9M0prc
75,"Eastside (with Halsey & Khalid)","benny blanco",4076,https://open.spotify.com/track/0d2iYfpKoM0QCKvcLCkBao
76,Bella,Wolfine,4043,https://open.spotify.com/track/3xcCix7Jv1Rp90YVmgo35D
77,"no tears left to cry","Ariana Grande",4010,https://open.spotify.com/track/2qT1uLXPVPzGgFOx4jtEuo
78,Calypso,"Luis Fonsi",4001,https://open.spotify.com/track/4178A5NkEjcsGc64jpBO6d
79,"Otra Vez (feat. J Balvin)","Zion & Lennox",3987,https://open.spotify.com/track/3QwBODjSEzelZyVjxPOHdq
80,Culpables,"Karol G",3931,https://open.spotify.com/track/6q8Lb50EtqNeeJXXe8mMAH
81,Sensualidad,"Bad Bunny",3910,https://open.spotify.com/track/5hcisvFMidkMJlElTO9Qmw
82,"Jocelyn Flores",XXXTENTACION,3854,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96
83,breathin,"Ariana Grande",3805,https://open.spotify.com/track/4OafepJy2teCjYJbvFE60J
84,"Bella - Remix",Wolfine,3800,https://open.spotify.com/track/0SaYeGhSXN0dDWstyNTQ56
85,"El Farsante - Remix",Ozuna,3794,https://open.spotify.com/track/7uYgVgRSgqluZclLS7wpp4
86,Happier,Marshmello,3793,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99
87,Bipolar,"Chris Jeday",3710,https://open.spotify.com/track/4WzsycqZkpkS48H9AAAGux
88,"Thunderclouds with Sia, Diplo & Labrinth",Sia,3686,https://open.spotify.com/track/5a8RPWgKSmcGBGcffmIrUi
89,"No Brainer","DJ Khaled",3662,https://open.spotify.com/track/5WvAo7DNuPRmk4APhdPzi8
90,Celoso,"Lele Pons",3653,https://open.spotify.com/track/33zcmmElV1YbRZe57biUjg
91,"Adiós Amor","Christian Nodal",3653,https://open.spotify.com/track/63bmZnBN1CiJ9sA4qTEe8y
92,Triste,"Bryant Myers",3652,https://open.spotify.com/track/5MNS5FF4LrTX0jIaI0gory
93,"Una Lady Como Tú","Manuel Turizo",3643,https://open.spotify.com/track/7MHN1aCFtLXjownGhvEQlF
94,"Robarte un Beso","Carlos Vives",3623,https://open.spotify.com/track/0JcNysfWVWaMS7R6vzGB2k
95,Thunder,"Imagine Dragons",3618,https://open.spotify.com/track/1zB4vmk8tFRmM9UULNzbLB
96,"In My Mind",Dynoro,3584,https://open.spotify.com/track/0E9ZjEAyAwOXZ7wJC0PD33
97,"Lucid Dreams","Juice WRLD",3563,https://open.spotify.com/track/0s3nnoMeVWz3989MkNQiRf
98,"Too Good At Goodbyes","Sam Smith",3555,https://open.spotify.com/track/1mXVgsBdtIVeCLJnSnmtdV
99,changes,XXXTENTACION,3522,https://open.spotify.com/track/7AFASza1mXqntmGtbxXprO
100,"Solo (feat. Demi Lovato)","Clean Bandit",3505,https://open.spotify.com/track/6kPJZM97LwdG9QIsT7khp6
101,"The Scientist",Coldplay,3500,https://open.spotify.com/track/75JFxkI2RXiU7L9VXzMkle
102,Havana,"Camila Cabello",3488,https://open.spotify.com/track/1rfofaqEpACxVEHIZBJe6W
103,"Ahora Dice","Chris Jeday",3459,https://open.spotify.com/track/5LVoGJTyG6fLJgoGkY2QAZ
104,Coméntale,Ozuna,3459,https://open.spotify.com/track/7oCGD6Ccuw8JmYWw6IrI8z
105,"Besos En Guerra",Morat,3455,https://open.spotify.com/track/5KgdtjmglXPjJNKvMvSjgo
106,Casualidad,Nacho,3449,https://open.spotify.com/track/08rwXPBZ2DHOwnL7xaz044
107,Dimelo,"Paulo Londra",3441,https://open.spotify.com/track/3uwehoqKSQLa5lFFvIX6M3
108,"Bohemian Rhapsody - Remastered 2011",Queen,3434,https://open.spotify.com/track/7tFiyTwD0nx5a1eklYtX2J
109,"Amor de Verdade","MC Kekel",3428,https://open.spotify.com/track/76KDy62J99FKu6ZsxMJy3j
110,Moonlight,XXXTENTACION,3407,https://open.spotify.com/track/0JP9xo3adEtGSdUEISiszL
111,"Zum Zum","Daddy Yankee",3381,https://open.spotify.com/track/7lEhOiFtcLXY4P7cuTKuQ8
112,"El Préstamo",Maluma,3357,https://open.spotify.com/track/2XVilv6s9GETnw9PG4T9Mz
113,"One Dance",Drake,3324,https://open.spotify.com/track/1zi7xx7UVEFkmKfv06H8x0
114,Closer,"The Chainsmokers",3320,https://open.spotify.com/track/7BKLCZ1jbUBVqRi2FVlTVw
115,Nonstop,Drake,3308,https://open.spotify.com/track/0TlLq3lA83rQOYtrqBqSct
116,Dura,"Daddy Yankee",3256,https://open.spotify.com/track/6KuqAtoeVzxAYOaMveLNpH
117,"Que Va","Alex Sensation",3217,https://open.spotify.com/track/6J1R5wtPXiHiwiPstOSI56
118,"Thinking Out Loud","Ed Sheeran",3176,https://open.spotify.com/track/1Slwb6dOYkBlWal1PGtnNg
119,"¿Cual es tu plan?","Bad Bunny",3174,https://open.spotify.com/track/4HRDBtek0ayfLQ6uc7rjO9
120,"El Farsante",Ozuna,3172,https://open.spotify.com/track/5EId1m4DNwTf3at31w8bPJ
121,Amorfoda,"Bad Bunny",3142,https://open.spotify.com/track/3ITvHA9zhZZdBJsOsAUegF
122,"La flaca","Jarabe De Palo",3132,https://open.spotify.com/track/2LsbizbOeNa4x6qsi2jAMb
123,"I'm Yours","Jason Mraz",3131,https://open.spotify.com/track/3S0OXQeoh0w6AY8WQVckRW
124,"La Correcta",Nabález,3117,https://open.spotify.com/track/1ISamB2lPDAeKb4Js2hLgq
125,"Something Just Like This","The Chainsmokers",3090,https://open.spotify.com/track/6RUKPb4LETWmmr3iAEQktW
126,"Sweet Child O' Mine","Guns N' Roses",3089,https://open.spotify.com/track/7o2CTH4ctstm8TNelqjb51
127,"The Ringer",Eminem,3047,https://open.spotify.com/track/2jt2WxXMCD4zjACthkJQVE
128,"Pasado y Presente",Ozuna,3037,https://open.spotify.com/track/6NPjHwhEG7eQUQBoPFBrnz
129,"A Partir De Hoy","David Bisbal",3014,https://open.spotify.com/track/7ojH6H4wE6XJNgzU4uvNc8
130,Youngblood,"5 Seconds of Summer",2974,https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE
131,"No Lie","Sean Paul",2971,https://open.spotify.com/track/48QmG1dfvMuYLxMPt7KSRA
132,"Diles (feat. Arcangel, Nengo Flow, Dj Luian & Mambo Kings)",Farruko,2883,https://open.spotify.com/track/2FrnTVSHjgnEylKGdHRUK1
133,"Who Mad Again",Jahyanai,2881,https://open.spotify.com/track/6sZ2zjebkPsXTrxhvaRFJF
134,Coolant,Farruko,2873,https://open.spotify.com/track/2fHOqQ9K6eY0wsbVZiYZPw
135,Ilegal,"Cultura Profética",2855,https://open.spotify.com/track/2K2YkSn2utzsRntEClbyB8
136,"Sola (Remix) [feat. Daddy Yankee, Wisin, Farruko, Zion & Lennox]","Anuel Aa",2853,https://open.spotify.com/track/5q2JbCNi4FcnglgPfxcV65
137,"Fuck Love (feat. Trippie Redd)",XXXTENTACION,2838,https://open.spotify.com/track/7AQim7LbvFVZJE3O8TYgf2
138,"Be Alright","Dean Lewis",2831,https://open.spotify.com/track/3EPXxR3ImUwfayaurPi3cm
139,"Mi Gente","J Balvin",2831,https://open.spotify.com/track/7COfe3P7KgfwDwIRB8LIDw
140,"Better Now","Post Malone",2822,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK
141,"Tú Foto",Ozuna,2792,https://open.spotify.com/track/5zSOVwaY3sVjnmLhuEfsuf
142,"Psycho (feat. Ty Dolla $ign)","Post Malone",2790,https://open.spotify.com/track/3swc6WTsr7rl9DqQKQA55C
143,"La Asesina","Zacarias Ferreira",2784,https://open.spotify.com/track/1WoDc1x28zHmxnPvvM5GLh
144,"Wake Up in the Sky","Gucci Mane",2775,https://open.spotify.com/track/0QIjsbm2fh1cJ45XO9eGqq
145,Corazón,Maluma,2774,https://open.spotify.com/track/5cepAtqnEQ6yVG6088zMMu
146,"Suena El Dembow","Joey Montana",2757,https://open.spotify.com/track/0woHVOh3KXLSDv8VU9XwZ4
147,Fever,"Vybz Kartel",2753,https://open.spotify.com/track/4C1Smq2t3MVOPzsUPWW0oX
148,Medicina,Anitta,2745,https://open.spotify.com/track/4R5xvs5X0phd0EYWyGigju
149,"Wonderwall - Remastered",Oasis,2738,https://open.spotify.com/track/5qqabIl2vWzo9ApSC317sa
150,"Mi Cama","Karol G",2731,https://open.spotify.com/track/7sFYVcKSb24qg0dAkqLEFj
151,Downtown,Anitta,2728,https://open.spotify.com/track/3Ga6eKrUFf12ouh9Yw3v2D
152,"Back To You - From 13 Reasons Why – Season 2 Soundtrack","Selena Gomez",2716,https://open.spotify.com/track/4hQ6UGyWQIGJmHSo0J88JW
153,Sobredosis,"Romeo Santos",2712,https://open.spotify.com/track/1WbXIpiGBJkCiv3hn40iPB
154,"Scared to Be Lonely","Martin Garrix",2701,https://open.spotify.com/track/3ebXMykcMXOcLeJ9xZ17XH
155,"Let Her Go",Passenger,2687,https://open.spotify.com/track/2jyjhRf6DVbMPU5zxagN2h
156,Balenciaga,Ozuna,2679,https://open.spotify.com/track/3iIZvct75tkk1CwbqVjsry
157,Caraluna,Bacilos,2663,https://open.spotify.com/track/7DhYjNLksXZhbRQeheAums
158,"Noches de Aventura",Ozuna,2650,https://open.spotify.com/track/4iDaYVSL0zwFLacCt0F7h9
159,"Counting Stars",OneRepublic,2644,https://open.spotify.com/track/2tpWsVSb9UEmDRxAl1zhX1
160,Supuestamente,Ozuna,2644,https://open.spotify.com/track/1ZBU5DSoYQwaZVgep6pfn2
161,Faded,"Alan Walker",2642,https://open.spotify.com/track/7gHs73wELdeycvS48JfIos
162,"XO TOUR Llif3","Lil Uzi Vert",2636,https://open.spotify.com/track/7GX5flRQZVHRAGd6B4TmDO
163,FRIENDS,Marshmello,2634,https://open.spotify.com/track/08bNPGLD8AhKpnnERrAc6G
164,"Wake Me Up",Avicii,2586,https://open.spotify.com/track/4h8VwCb1MTGoLKueQ1WgbD
165,"Pa Mi (with Ozuna)","Tory Lanez",2585,https://open.spotify.com/track/0CYLDwvvpJQySLA5CvqvSl
166,Photograph,"Ed Sheeran",2568,https://open.spotify.com/track/6fxVffaTuwjgEk5h9QyRjy
167,"That's What I Like","Bruno Mars",2529,https://open.spotify.com/track/0KKkJNfGyhkQ5aFogxQAPU
168,"Quiero Mas",Ozuna,2514,https://open.spotify.com/track/1aYcpI8hXtpAEdBq8fp1pH
169,"Me Dediqué a Perderte","Alejandro Fernandez",2512,https://open.spotify.com/track/4NUt1fcnO9aQAELBgXq3Kr
170,Cafuné,"Micro Tdh",2512,https://open.spotify.com/track/4DhTBCvoemYivBVHkk7RKI
171,"Jackie Chan",Tiësto,2498,https://open.spotify.com/track/4kWO6O1BUXcZmaxitpVUwp
172,"Me Emborrachare - Bachata Radio Edit","Grupo Extra",2490,https://open.spotify.com/track/3iGjLTDqokSuf6yYI83wzi
173,"Unica - Remix",Ozuna,2488,https://open.spotify.com/track/5Sv1rKKMX1yl9kfJ2HTluk
174,"Stressed Out","Twenty One Pilots",2488,https://open.spotify.com/track/3CRDbSIZ4r5MsZ0YwxuEkn
175,"I'm Not The Only One","Sam Smith",2488,https://open.spotify.com/track/7795WJLVKJoAyVoOtCWqXN
176,"Échame La Culpa","Luis Fonsi",2474,https://open.spotify.com/track/2hl6q70unbviGo3g1R7uFx
177,"La Incondicional","Luis Miguel",2473,https://open.spotify.com/track/6F9yAYUaNbUhdlQyt5uZ3b
178,Mayores,"Becky G",2467,https://open.spotify.com/track/7JNh1cfm0eXjqFVOzKLyau
179,"Dile Que Tu Me Quieres",Ozuna,2466,https://open.spotify.com/track/5u5MvmVtitax9R1Mxh3reC
180,"Every Breath You Take - Remastered 2003","The Police",2462,https://open.spotify.com/track/5C0LFQARavkPpn7JgA4sLk
181,"Como Mirarte","Sebastian Yatra",2460,https://open.spotify.com/track/0CXEPVeQDLgDBfvcsQpXq1
182,"All of Me","John Legend",2460,https://open.spotify.com/track/3uhBIQ7tv8j1FME8cFGEfG
183,"Destino o casualidad",Melendi,2427,https://open.spotify.com/track/2sMxswHr9wX7kTUHULvJBJ
184,"El Clavo - Remix","Prince Royce",2425,https://open.spotify.com/track/6bI00brFpeprqCDqKouEJS
185,"Another One Bites The Dust - Remastered 2011",Queen,2425,https://open.spotify.com/track/5vdp5UmvTsnMEMESIF2Ym7
186,"Bella y Sensual","Romeo Santos",2413,https://open.spotify.com/track/0ERbK7qVqveCaBWIiYCrl3
187,Chandelier,Sia,2406,https://open.spotify.com/track/4VrWlk8IQxevMvERoX08iC
188,"Bebe (feat. Anuel AA)",Ozuna,2402,https://open.spotify.com/track/6SIrNxmmdbv1KUbFBu1PaN
189,Original,Arcangel,2395,https://open.spotify.com/track/1LBlcCtOrKITXpEp1hnNpj
190,"Reggaetón Lento (Bailemos)",CNCO,2395,https://open.spotify.com/track/3AEZUABDXNtecAOSC1qTfo
191,"Look At Me!",XXXTENTACION,2375,https://open.spotify.com/track/6eYxmK9fdL4hwLnXG2zY3s
192,"Felices los 4",Maluma,2375,https://open.spotify.com/track/1RouRzlg8OKFeqc6LvdxmB
193,"Bruk It Dung",Eshconinco,2373,https://open.spotify.com/track/7dxGZfWqbwSMxfNuNZR6TD
194,"Stay With Me","Sam Smith",2361,https://open.spotify.com/track/5Nm9ERjJZ5oyfXZTECKmRt
195,Sirena,"Cali Y El Dandee",2357,https://open.spotify.com/track/1juHIWqgFiDFAKuEBP24Lt
196,"In The End","Linkin Park",2332,https://open.spotify.com/track/60a0Rd6pjrkxjPbaKzXjfq
197,"Self Care","Mac Miller",2325,https://open.spotify.com/track/5bJ1DrEM4hNCafcDd1oxHx
198,"La Vida Sin Ti","Piso 21",2320,https://open.spotify.com/track/1RvL7eHoeUolnQbWm2Hnba
199,"Born To Be Yours",Kygo,2313,https://open.spotify.com/track/0kHyKhJMukHEPfeh8s7rdM
200,Yeezy,"Anuel Aa",2306,https://open.spotify.com/track/4CzA04WEvvXF6ItpzVTP4b
