,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
60,"No Brainer","DJ Khaled",18793,https://open.spotify.com/track/5WvAo7DNuPRmk4APhdPzi8
61,Superman,"Kubi Producent",18416,https://open.spotify.com/track/0Ha2AZQ1cHCxycIpmLyKeg
62,"Milion długu",Białas,18409,https://open.spotify.com/track/6WQhLx60z7N9wjH5lNUDYU
63,"Wszystko Na Niby","Taco Hemingway",18238,https://open.spotify.com/track/48A8IJh1Ggc8wfWwzG5yrk
64,"La vida loca","White 2115",18182,https://open.spotify.com/track/1K3ghw0xZVC1VsUctjOG6I
65,Nemo,"Young Igi",18171,https://open.spotify.com/track/1vQldvgr1oip6A7QizmVaM
66,Ból,Deemz,17985,https://open.spotify.com/track/1jdJ8v9sl3mF2yI8oA6xds
67,"Płuca zlepione topami",Guzior,17948,https://open.spotify.com/track/24XLOVBFwlv8bR1eLFeUik
68,"Praise The Lord (Da Shine)","A$AP Rocky",17893,https://open.spotify.com/track/7ycWLEP1GsNjVvcjawXz3z
69,"Back To You - From 13 Reasons Why – Season 2 Soundtrack","Selena Gomez",17859,https://open.spotify.com/track/4hQ6UGyWQIGJmHSo0J88JW
70,Placebo,"Adi Nowak",17585,https://open.spotify.com/track/3cT0pXK7eKFFwajcFh4suK
71,"Electricity (with Dua Lipa)","Silk City",17536,https://open.spotify.com/track/5N4erncE7kuUccm7zEmwzk
72,Ninja,Guzior,17159,https://open.spotify.com/track/2sTwJkRC7tqOLVgADyamHh
73,Visa,TACONAFIDE,17061,https://open.spotify.com/track/4M1McbiEQSJmMyaGjWDXJm
74,"Burn Out (feat. Dewain Whitmore)","Martin Garrix",17039,https://open.spotify.com/track/7IWTIkiWGWNQyYfOLdMrGD
75,Believer,"Imagine Dragons",16593,https://open.spotify.com/track/0pqnGHJpmpxLKifKRmU6WP
76,RS7,Reto,16526,https://open.spotify.com/track/3t8zP8zsZmghSVhHscpbmD
77,"SICKO MODE","Travis Scott",16463,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h
78,Familiar,"Liam Payne",16239,https://open.spotify.com/track/0Y4hwUppbGc8aIBmiTz30A
79,Better,Khalid,16144,https://open.spotify.com/track/4T3fNx3CgwDRRYgmFCbD4J
80,"Better Now","Post Malone",16048,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK
81,"Feel It Still","Portugal. The Man",15990,https://open.spotify.com/track/6QgjcU0zLnzq5OrUoSZ3OK
82,"Ground Zero",PRO8L3M,15690,https://open.spotify.com/track/5qBLfeAGlgGGsckKhsMWpF
83,Flames,"David Guetta",15376,https://open.spotify.com/track/66BjcDhhwWCcQIBxHMpKXh
84,Spłata,Paluch,15313,https://open.spotify.com/track/08oWQr91Kfw7n5K9mUBiVg
85,"These Days (feat. Jess Glynne, Macklemore & Dan Caplen)",Rudimental,15208,https://open.spotify.com/track/5CLGzJsGqhCEECcpnFQA8x
86,"Wake Up in the Sky","Gucci Mane",15208,https://open.spotify.com/track/0QIjsbm2fh1cJ45XO9eGqq
87,IDGAF,"Dua Lipa",15027,https://open.spotify.com/track/76cy1WJvNGJTj78UqeA5zr
88,"Mogę wszystko [Projekt Tymczasem]",Sitek,14955,https://open.spotify.com/track/5ZKVSIEjkUSxADzsQrO8X7
89,Kurtyna,Sarius,14923,https://open.spotify.com/track/6BgosXbHcabUucAZT8zPji
90,"Blah Blah Blah","Armin van Buuren",14901,https://open.spotify.com/track/0tp6mwUt99QnfY95T30Lqj
91,"Piroman [Projekt Tymczasem]",Pezet,14892,https://open.spotify.com/track/7mVOq5Vlkrm4mVGprQjIri
92,"Drunk Groove",MARUV,14860,https://open.spotify.com/track/7xVzkiXvUfwI72l0qh03Fj
93,"The Ringer",Eminem,14531,https://open.spotify.com/track/2jt2WxXMCD4zjACthkJQVE
94,"Only You (with Little Mix)","Cheat Codes",14513,https://open.spotify.com/track/54l9GJGQ1UCFKe2tzt1Vxt
95,"Lucid Dreams","Juice WRLD",14413,https://open.spotify.com/track/0s3nnoMeVWz3989MkNQiRf
96,"Nowy Kolor",Otsochodzi,14382,https://open.spotify.com/track/4cIEQ6n11b04xjMqZri4ui
97,Mademoiselle,BLACHA,14348,https://open.spotify.com/track/59uwZCYkEUU3kCWR39MdUN
98,"Live It Up - Official Song 2018 FIFA World Cup Russia","Nicky Jam",14237,https://open.spotify.com/track/4DnHUy01jEA4b5ydC3HgsT
99,"Café Belga","Taco Hemingway",14199,https://open.spotify.com/track/1RgUcHLTLSMiNG941CYzQL
100,Wow,Bedoes,14128,https://open.spotify.com/track/5v93R5wkcYdiuSGlghdFbq
101,"Paradise (feat. Benjamin Ingrosso)",Ofenbach,13874,https://open.spotify.com/track/50SEeQXOJgaXPv2S0v7ded
102,Fall,Eminem,13754,https://open.spotify.com/track/58QhkbaAkLFnn7JwAnAato
103,"MÓWILI (prod. Michał Graczyk + GeezyBeatz)","Malik Montana",13722,https://open.spotify.com/track/5nte6SE0syJFFoHpLmR90X
104,"Taste (feat. Offset)",Tyga,13699,https://open.spotify.com/track/5IaHrVsrferBYDm0bDyABy
105,"Side Effects","The Chainsmokers",13554,https://open.spotify.com/track/3OtQmFLS5b3pTgIf44GQFJ
106,"Nowi kumple","White 2115",13347,https://open.spotify.com/track/46t09omtp47vgFvPmX6kV2
107,05:05,Bedoes,13299,https://open.spotify.com/track/1tWJcN0KZhuxcRyYlrL0o9
108,"Cyka blyat",Białas,13281,https://open.spotify.com/track/3z147QwHSS31nIVNqnyF19
109,"rockstar (feat. 21 Savage)","Post Malone",13277,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt
110,MINIMINI,2K,13199,https://open.spotify.com/track/6gR20bwZSjSEeXrCMBEOsy
111,"Your Love","David Guetta",13190,https://open.spotify.com/track/0tgbSxoFjZ20MjfoKwWevV
112,"La Cintura","Alvaro Soler",13141,https://open.spotify.com/track/355kY0VYYf2AUOnUsU56Xq
113,Nikt,Bitamina,13100,https://open.spotify.com/track/2VeEpQCsZR6vQdo25JtdcI
114,"Fake Love - feat. Bialas",Smolasty,13016,https://open.spotify.com/track/01T5SgoNDIm6JMRoL4w2d5
115,"Half Dead",Quebonafide,12869,https://open.spotify.com/track/5TuXRIWZicQ2baTHfXID0U
116,"Jocelyn Flores",XXXTENTACION,12673,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96
117,"Uzalezniony - feat. Otsochodzi",Smolasty,12575,https://open.spotify.com/track/2drckqmDvXKVuA1s6BOqky
118,"More Than You Know","Axwell /\ Ingrosso",12442,https://open.spotify.com/track/6h5PAsRni4IRlxWr6uDPTP
119,Kryptowaluty,TACONAFIDE,12415,https://open.spotify.com/track/5BUhxai60oAz69BWZv1qW5
120,Noc,"White 2115",12341,https://open.spotify.com/track/3Vr1j20VNbyretfNJhjHEP
121,"Self Care","Mac Miller",12191,https://open.spotify.com/track/5bJ1DrEM4hNCafcDd1oxHx
122,"Nic Za Darmo","Popkiller Młode Wilki",12125,https://open.spotify.com/track/4iWVnVc5DCKBY2r0mnR8U0
123,Havana,"Camila Cabello",12123,https://open.spotify.com/track/1rfofaqEpACxVEHIZBJe6W
124,"Survive (feat. Emeli Sandé, Gucci Mane)","Don Diablo",12072,https://open.spotify.com/track/0ZK4SbP0mgjTlvLiSBbhsd
125,Lullaby,Sigala,12051,https://open.spotify.com/track/5xzCzOAOfRi4DOttSzvznR
126,STARGAZING,"Travis Scott",12038,https://open.spotify.com/track/7wBJfHzpfI3032CSD7CE2m
127,"Dziecko wojny",Sarius,11954,https://open.spotify.com/track/3jytHDVnaMWn0dO05Jm4Yv
128,"Bella ciao - HUGEL Remix","El Profesor",11938,https://open.spotify.com/track/1MFSD0AkPk8Yq7TDEhrHcb
129,"W Dobra Strone","Dawid Podsiadlo",11756,https://open.spotify.com/track/4vlcTHpj4rGBPHGrA1wf2l
130,Buzi,"Young Igi",11741,https://open.spotify.com/track/1XQ5JQUHcRHnGpdzxIAAYD
131,Popstar/Rockstar,Beteo,11727,https://open.spotify.com/track/5fdRzZdgNBejJ9xUGYT7Gk
132,FRIENDS,Marshmello,11622,https://open.spotify.com/track/08bNPGLD8AhKpnnERrAc6G
133,Dimaria,Żabson,11615,https://open.spotify.com/track/03DeOGd1ncACsylzMa1X7V
134,"We Don't Care",Sigala,11525,https://open.spotify.com/track/59D6pNWyn8UXPpos5fbAqm
135,Nagasaki,Nosowska,11518,https://open.spotify.com/track/2Sj2D9I0w7c4qr2dlw04ie
136,"High Hopes","Panic! At The Disco",11407,https://open.spotify.com/track/1rqqCSm0Qe4I9rUvWncaom
137,"New Rules","Dua Lipa",11381,https://open.spotify.com/track/2ekn2ttSfGqwhhate0LSR0
138,"Like I Love You","Lost Frequencies",11333,https://open.spotify.com/track/2ZrM2IfZelBZMZoBq9y4kj
139,Papierosy,Reto,11282,https://open.spotify.com/track/2ZNLrqdZHQyrQX4dBMstdp
140,2031,"Taco Hemingway",11231,https://open.spotify.com/track/3wvhIkvzZKCab1FpZXkWI7
141,Moonlight,XXXTENTACION,11220,https://open.spotify.com/track/0JP9xo3adEtGSdUEISiszL
142,Greatest,Eminem,11177,https://open.spotify.com/track/2XTquzYQAdT1Hk78bOUwsv
143,"Nie / nie",Otsochodzi,10944,https://open.spotify.com/track/504W8xzM8013XZkMxRYkX4
144,"Moizdrajcy com",Deys,10927,https://open.spotify.com/track/22q6OMobkpjUqgAqNZwGiS
145,Flary,PRO8L3M,10795,https://open.spotify.com/track/1jht5YeGQx0Rg8qgcEbUpz
146,Mówiłaś,"Young Igi",10742,https://open.spotify.com/track/5ByndtTsDoVh0KPdvY52PP
147,"SLOW DANCING IN THE DARK",Joji,10647,https://open.spotify.com/track/0UyljEbX9dqI1K0sqdv6B6
148,"Not Alike (feat. Royce Da 5'9)",Eminem,10569,https://open.spotify.com/track/28FGV3ORH14MYORd7s5dlU
149,Bambola,"Betta Lemme",10546,https://open.spotify.com/track/68R1Pb8OSt4GGkb8iYW2up
150,Braciszku,BLACHA,10518,https://open.spotify.com/track/6wMsUEQzOcEwgHrK1qCXCS
151,Sunshine,"Cat Dealers",10502,https://open.spotify.com/track/36wm1WBVArEbnIgtkT3abj
152,Adieu,"Taco Hemingway",10438,https://open.spotify.com/track/5PoFppTTSK8D2y7z4bZPjH
153,Wonderland,C-bool,10370,https://open.spotify.com/track/4kUWA3jkg97wz4bdBgdgHU
154,Candy,Quebonafide,10334,https://open.spotify.com/track/7hRsWeey4zosKz2ris2cHI
155,"Reżyseria: Kubrick","Taco Hemingway",10295,https://open.spotify.com/track/1V0h7CzbB9AT8LZRzOCdTI
156,"God's Plan",Drake,10142,https://open.spotify.com/track/6DCZcSspjsKoFjzjrWoCdn
157,"XO TOUR Llif3","Lil Uzi Vert",10125,https://open.spotify.com/track/7GX5flRQZVHRAGd6B4TmDO
158,"Beautiful (feat. Camila Cabello)",Bazzi,10081,https://open.spotify.com/track/4VUwkH455At9kENOfzTqmF
159,"Rave in the Grave",AronChupa,10072,https://open.spotify.com/track/6Sf2YqGzNmVfSNpLFWuYbz
160,"lovely (with Khalid)","Billie Eilish",10039,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4
161,Kamikaze,Eminem,10026,https://open.spotify.com/track/2gsNpSn7VvvJuSrIDfRoYy
162,"30 km/h",Kali,9896,https://open.spotify.com/track/00E8i8t3cOgfttaENvj5Mz
163,"Wake Me Up",Avicii,9870,https://open.spotify.com/track/4h8VwCb1MTGoLKueQ1WgbD
164,"If You're Over Me","Years & Years",9818,https://open.spotify.com/track/1oc3jna2ablnfIKLYbKujl
165,Thunder,"Imagine Dragons",9767,https://open.spotify.com/track/1zB4vmk8tFRmM9UULNzbLB
166,Ganges,Białas,9699,https://open.spotify.com/track/6oga1Zn6V0SzWE11EOJSOR
167,Art-B,TACONAFIDE,9684,https://open.spotify.com/track/7nHGjbZeoJIMBgsCuZGeSM
168,2002,Anne-Marie,9655,https://open.spotify.com/track/2BgEsaKNfHUdlh97KmvFyo
169,Dom,Bitamina,9559,https://open.spotify.com/track/2GUF1UURIjLPGJtZxCXEEb
170,MikMik,Guzior,9554,https://open.spotify.com/track/5XO4DYLYUVIxOT38nTrU9z
171,"Nic Tu Po Mnie","Michał Szczygieł",9501,https://open.spotify.com/track/3Vt40QoKADi9X9N4ymk5c3
172,"Should I Stay or Should I Go - Remastered","The Clash",9499,https://open.spotify.com/track/39shmbIHICJ2Wxnk1fPSdz
173,"Sincerity Is Scary","The 1975",9486,https://open.spotify.com/track/06Vthiq8nNDuT5nOcch535
174,"Cry Baby","White 2115",9476,https://open.spotify.com/track/3JmsEdL0yidqwY5tpUXch2
175,"8 kobiet",TACONAFIDE,9426,https://open.spotify.com/track/6VfGN9E3V4VVOlbtt0VbgN
176,Pastempomat,"Dawid Podsiadlo",9333,https://open.spotify.com/track/5hYQAKnuCccdHmp0zCjLlE
177,"Livin' In a Dream (feat. Nipsey Hussle)","The Neighbourhood",9314,https://open.spotify.com/track/0OFx0tbEJYA9adkwDtQxvY
178,Chodź,"Taco Hemingway",9307,https://open.spotify.com/track/2a0u6wN15zIfSzgfhbsjd1
179,"The Night We Met","Lord Huron",9280,https://open.spotify.com/track/6mORGLOz79w6VsCRLWYYuK
180,"High On Life (feat. Bonn)","Martin Garrix",9223,https://open.spotify.com/track/4ut5G4rgB1ClpMTMfjoIuy
181,"Powiedział mi ktoś",Sarius,9150,https://open.spotify.com/track/0Xe2cPeOZawmqdJRNywx5f
182,Nonstop,Drake,9123,https://open.spotify.com/track/0TlLq3lA83rQOYtrqBqSct
183,"Satisfied (feat. MAX)",Galantis,9084,https://open.spotify.com/track/57QXXEBy5apjgxsyXSb8YE
184,changes,XXXTENTACION,9058,https://open.spotify.com/track/7AFASza1mXqntmGtbxXprO
185,"Rewind (feat. Anthony Russo)",G-Eazy,9044,https://open.spotify.com/track/3jjj9bdY7bYWZaaWPwmOpj
186,"Mad Love","Sean Paul",8945,https://open.spotify.com/track/4dSoDnmR9opAQ8KxUc9SbC
187,"Tie Me Down (with Elley Duhé)",Gryffin,8915,https://open.spotify.com/track/4QVS8YCpK71R4FsxSMCjhP
188,Riptide,"Vance Joy",8857,https://open.spotify.com/track/7yq4Qj7cqayVTp3FF9CWbm
189,Africa,Toto,8795,https://open.spotify.com/track/2374M0fQpWi3dLnB54qaLX
190,"Here I Am - from the Dumplin' Original Motion Picture Soundtrack","Dolly Parton",8790,https://open.spotify.com/track/55CZpjiHsHAMJURSA8OtsO
191,"Be Mine",Ofenbach,8775,https://open.spotify.com/track/2KklXplRtxMsBYo474Es0w
192,Nostalgia,"Taco Hemingway",8745,https://open.spotify.com/track/1AU7nfy6iBbNt7rrgSglOZ
193,"I Follow Rivers - The Magician Remix","Lykke Li",8660,https://open.spotify.com/track/6UAgnw2w3AVwLg1p7sE7v4
194,X,"Nicky Jam",8651,https://open.spotify.com/track/39N9RPD9MRb5WmoLzNzPeA
195,"Got U (Ready or Not)",Kokab,8643,https://open.spotify.com/track/5KWxtm24eahVFAU4Acd5er
196,"Metallica 808",TACONAFIDE,8599,https://open.spotify.com/track/7oJ5ujI4NyTOV8GvrmA23A
197,"Save That Shit","Lil Peep",8549,https://open.spotify.com/track/0S0vWvyZ6Rc79TXkWxT9QA
198,Modigliani,"Taco Hemingway",8539,https://open.spotify.com/track/0gP2wIzhyjlsxjidUekcqb
199,"Look At Me!",XXXTENTACION,8532,https://open.spotify.com/track/6eYxmK9fdL4hwLnXG2zY3s
200,"Abonent jest czasowo niedostępny","Taco Hemingway",8531,https://open.spotify.com/track/1fnZtBU5wFERbmgPGp3fO0
