,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
52,"Solo (feat. Demi Lovato)","Clean Bandit",108842,https://open.spotify.com/track/6kPJZM97LwdG9QIsT7khp6
53,"A Través Del Vaso","Grupo Arranke",107364,https://open.spotify.com/track/0oCSitNlzsQfuIapF9tXRQ
54,"La Incondicional","Luis Miguel",105540,https://open.spotify.com/track/6F9yAYUaNbUhdlQyt5uZ3b
55,"Pollo y Conejo","Cartel De Santa",104800,https://open.spotify.com/track/1xeLSOaNvDg68FGjIkJxkU
56,"Toda - Remix","Alex Rose",104340,https://open.spotify.com/track/7nD2JPaxIKUdxd2UWgnaGL
57,Seremos,"El Bebeto",103049,https://open.spotify.com/track/1ea25iz3zE8aLnbSZ5ZR92
58,"Baby Girl (feat. Lalo Ebratt)","Mario Bautista",102588,https://open.spotify.com/track/6o8ogTrSX8H0F66Pdz3Tsc
59,"Tu Postura","Banda Sinaloense MS de Sergio Lizárraga",102535,https://open.spotify.com/track/4RNzKQEzmlvVHca4t6Txkj
60,Celoso,"Lele Pons",101780,https://open.spotify.com/track/33zcmmElV1YbRZe57biUjg
61,Criminal,"Natti Natasha",101540,https://open.spotify.com/track/6Za3190Sbw39BBC77WSS1C
62,"No Quiero Amarte (feat. Zion & Lennox)","Justin Quiles",101111,https://open.spotify.com/track/5bITfqKGaPakO1l99hOMsI
63,"Me Dijeron",Ozuna,101076,https://open.spotify.com/track/17UUYZ290omPaJY4wKeyHh
64,"Bella - Remix",Wolfine,99413,https://open.spotify.com/track/0SaYeGhSXN0dDWstyNTQ56
65,"El Préstamo",Maluma,97275,https://open.spotify.com/track/2XVilv6s9GETnw9PG4T9Mz
66,Bella,Wolfine,97266,https://open.spotify.com/track/3xcCix7Jv1Rp90YVmgo35D
67,"Adiós Amor","Christian Nodal",96710,https://open.spotify.com/track/63bmZnBN1CiJ9sA4qTEe8y
68,"Estamos Bien","Bad Bunny",96525,https://open.spotify.com/track/7glCSQqV5o6NU88Cn4zPZn
69,Believer,"Imagine Dragons",96152,https://open.spotify.com/track/0pqnGHJpmpxLKifKRmU6WP
70,"Madura (feat. Bad Bunny)",Cosculluela,95194,https://open.spotify.com/track/0r9d60ZYPAlFHq8qnUtkXN
71,Probablemente,"Christian Nodal",94935,https://open.spotify.com/track/4prmUBle7TtAeeUgCnsc3Z
72,"No Te Contaron Mal","Christian Nodal",94047,https://open.spotify.com/track/1LO951RWD10l9Vys0NrFty
73,"Sabes Una Cosa","Luis Miguel",93874,https://open.spotify.com/track/21Ullb4TU8qMsQd0Iselng
74,"Contigo Siempre","Alejandro Fernandez",92193,https://open.spotify.com/track/17LxkTp8UNbPcYrDrI6UOq
75,"Síguelo Bailando",Ozuna,91805,https://open.spotify.com/track/5Y9fnynLlIvqtM710MHzfz
76,"Shape of You","Ed Sheeran",91497,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
77,"Zum Zum","Daddy Yankee",91483,https://open.spotify.com/track/7lEhOiFtcLXY4P7cuTKuQ8
78,"Duro y Suave","Leslie Grace",90961,https://open.spotify.com/track/31M5m42C3EGlbydf9XB5to
79,"No Brainer","DJ Khaled",90250,https://open.spotify.com/track/5WvAo7DNuPRmk4APhdPzi8
80,"Cuando Calienta El Sol","Luis Miguel",89709,https://open.spotify.com/track/3hVaK0zn3sVWWY8TvN1Te5
81,"New Rules","Dua Lipa",89259,https://open.spotify.com/track/2ekn2ttSfGqwhhate0LSR0
82,"¿Qué Tiene?","Ximena Sariñana",86713,https://open.spotify.com/track/2vNDq5XAoF4Gl4hfY7aacS
83,"Por Mujeres Como Tu","Pepe Aguilar",86664,https://open.spotify.com/track/0v8QpLDCw2n7ikFuiRKIx5
84,Calypso,"Luis Fonsi",86430,https://open.spotify.com/track/4178A5NkEjcsGc64jpBO6d
85,IDGAF,"Dua Lipa",85328,https://open.spotify.com/track/76cy1WJvNGJTj78UqeA5zr
86,Solita,Ozuna,84442,https://open.spotify.com/track/7rwX0O3RlxqqIjQM8evm5E
87,"Se Preparó",Ozuna,84048,https://open.spotify.com/track/1m69ELEgE6k5ZWsap40ozt
88,Hipócrita,"Anuel Aa",83841,https://open.spotify.com/track/6XBjCetHKdO5L9cwMDVffw
89,"Say My Name","David Guetta",83511,https://open.spotify.com/track/0YammaEkYSeo9vQYZ1OwS6
90,"God's Plan",Drake,81444,https://open.spotify.com/track/6DCZcSspjsKoFjzjrWoCdn
91,"El Embrujo",Morat,80139,https://open.spotify.com/track/6GM7WCa0accugI9b2JTeix
92,"El Clavo - Remix","Prince Royce",80055,https://open.spotify.com/track/6bI00brFpeprqCDqKouEJS
93,"Una Lady Como Tú","Manuel Turizo",79918,https://open.spotify.com/track/7MHN1aCFtLXjownGhvEQlF
94,Locos,"León Larregui",79254,https://open.spotify.com/track/3GSMdtJphymHEsR8K9jT5Q
95,"Mi Cama","Karol G",79254,https://open.spotify.com/track/7sFYVcKSb24qg0dAkqLEFj
96,"Devuelveme a mi chica","Hombres G",79050,https://open.spotify.com/track/1Wrzhfa5bNlqvsnCztz190
97,"Otra Vez (feat. J Balvin)","Zion & Lennox",79036,https://open.spotify.com/track/3QwBODjSEzelZyVjxPOHdq
98,"Calidad Y Cantidad","La Arrolladora Banda El Limón De Rene Camacho",78371,https://open.spotify.com/track/0nfp44XFmPrLDMMmYfNIP3
99,"La flaca","Jarabe De Palo",77936,https://open.spotify.com/track/2LsbizbOeNa4x6qsi2jAMb
100,"En Peligro de Extinción","La Adictiva Banda San José de Mesillas",77753,https://open.spotify.com/track/45sVRPegWSGpIcsrDoaaCY
101,"rockstar (feat. 21 Savage)","Post Malone",75776,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt
102,"Jackie Chan",Tiësto,75624,https://open.spotify.com/track/4kWO6O1BUXcZmaxitpVUwp
103,"God is a woman","Ariana Grande",75216,https://open.spotify.com/track/5OCJzvD7sykQEKHH7qAC3C
104,"Escápate Conmigo (feat. Ozuna)",Wisin,75091,https://open.spotify.com/track/1KSqYYJFyfTecXFk9M0prc
105,"Loca Remix",Khea,75088,https://open.spotify.com/track/2CRbiMK0W14l71SpDKqKZM
106,"La Media Vuelta","Luis Miguel",75050,https://open.spotify.com/track/1lKI9y1DL6QnYTZguVmACX
107,Ambiente,"J Balvin",74802,https://open.spotify.com/track/6VrBWh90BiwWmwKtvwWFcq
108,Corazón,Maluma,73599,https://open.spotify.com/track/5cepAtqnEQ6yVG6088zMMu
109,Thunder,"Imagine Dragons",73470,https://open.spotify.com/track/1zB4vmk8tFRmM9UULNzbLB
110,"Bohemian Rhapsody - Remastered 2011",Queen,73426,https://open.spotify.com/track/7tFiyTwD0nx5a1eklYtX2J
111,"Me Dediqué a Perderte","Alejandro Fernandez",73296,https://open.spotify.com/track/4NUt1fcnO9aQAELBgXq3Kr
112,"Robarte un Beso","Carlos Vives",73064,https://open.spotify.com/track/0JcNysfWVWaMS7R6vzGB2k
113,"Entre Beso Y Beso","La Arrolladora Banda El Limón De Rene Camacho",72560,https://open.spotify.com/track/7uL1ZsdxI8l4sgEsgCmTlG
114,Llamarada,"Luis Miguel",72172,https://open.spotify.com/track/6JEgMLyMEqFTaoQyMg4vhQ
115,Perfect,"Ed Sheeran",72146,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v
116,Dicen,"Matt Hunter",72127,https://open.spotify.com/track/4cfoVJxpHqUqTvBrG1RTyi
117,Eres,"Café Tacvba",71651,https://open.spotify.com/track/6kdCN6gTWLcLxmLXoUcwuI
118,Mátalas,"Alejandro Fernandez",71424,https://open.spotify.com/track/1TojBnaen0BzIoZfVccGng
119,"Tengo Todo Excepto A Ti","Luis Miguel",70916,https://open.spotify.com/track/27XboT5Wb8VOn7A0heo3Ei
120,"Háblame De Ti","Banda Sinaloense MS de Sergio Lizárraga",70603,https://open.spotify.com/track/1O18MtSAMUk7JfAVB8gGzs
121,Esperándote,"Manuel Turizo",70594,https://open.spotify.com/track/1nfyE13arjOuO54HH0zmqj
122,Sensualidad,"Bad Bunny",70279,https://open.spotify.com/track/5hcisvFMidkMJlElTO9Qmw
123,"Felices los 4",Maluma,70202,https://open.spotify.com/track/1RouRzlg8OKFeqc6LvdxmB
124,Brillas,"León Larregui",70072,https://open.spotify.com/track/6VuUMo1TusnqBxLTnr3hOI
125,"El Farsante - Remix",Ozuna,69163,https://open.spotify.com/track/7uYgVgRSgqluZclLS7wpp4
126,"La Vida Sin Ti","Piso 21",69061,https://open.spotify.com/track/1RvL7eHoeUolnQbWm2Hnba
127,Havana,"Camila Cabello",68564,https://open.spotify.com/track/1rfofaqEpACxVEHIZBJe6W
128,Tatuajes,"Joan Sebastian",68102,https://open.spotify.com/track/1CRCrIIa2jUnH096xDekZE
129,SAD!,XXXTENTACION,68036,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
130,"Lost on You",LP,68025,https://open.spotify.com/track/3SqvR3HYLlCTYzbDXJ52OC
131,"Si Nos Dejan - En Vivo","Luis Miguel",67746,https://open.spotify.com/track/7nAvryV9PVCt9PQGPx7I0z
132,"A Lo Lejos Me Veran","El de La Guitarra",67465,https://open.spotify.com/track/3VHtIuKm8MvOTo81Usu2f5
133,"Como Quien Pierde una Estrella","Alejandro Fernandez",67368,https://open.spotify.com/track/4tfawx7oL39IUS0GyOlmcP
134,"Regrésame Mi Corazón","Carlos Rivera",67156,https://open.spotify.com/track/1NTypzYioS7MHVnIR4d7Uy
135,"Taste (feat. Offset)",Tyga,66754,https://open.spotify.com/track/5IaHrVsrferBYDm0bDyABy
136,"Lucky You (feat. Joyner Lucas)",Eminem,66474,https://open.spotify.com/track/60SdxE8apGAxMiRrpbmLY0
137,Happier,Marshmello,66138,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99
138,Ibiza,Ozuna,66074,https://open.spotify.com/track/1h9P5WJwyvK8OB7O2YiXgp
139,Downtown,Anitta,66033,https://open.spotify.com/track/3Ga6eKrUFf12ouh9Yw3v2D
140,Caraluna,Bacilos,65395,https://open.spotify.com/track/7DhYjNLksXZhbRQeheAums
141,Leve,"Cartel De Santa",65333,https://open.spotify.com/track/48yFrzTcnTCklWL9PRVZJj
142,"Secreto De Amor","Joan Sebastian",65312,https://open.spotify.com/track/2RT32a38h0ONkIUnZq0hpZ
143,"Eso No Va a Suceder",Ha*Ash,64343,https://open.spotify.com/track/4FDV9Ed1NwD8n9zVYF6THT
144,"Besos En Guerra",Morat,64103,https://open.spotify.com/track/5KgdtjmglXPjJNKvMvSjgo
145,Dura,"Daddy Yankee",63930,https://open.spotify.com/track/6KuqAtoeVzxAYOaMveLNpH
146,"Amigos No por Favor (Primera Fila) - En Vivo",Yuridia,63865,https://open.spotify.com/track/2hyAEExgoEfxrVJKUJTqZV
147,PPP,"Kevin Roldan",63718,https://open.spotify.com/track/1DcxnVNFAyVl2sDQ646pXS
148,"La Correcta",Nabález,63712,https://open.spotify.com/track/1ISamB2lPDAeKb4Js2hLgq
149,"Tu Falta De Querer","Mon Laferte",63373,https://open.spotify.com/track/4skuEIloXWuxxgekKupkEH
150,Traicionera,"Sebastian Yatra",63370,https://open.spotify.com/track/4Ft0391aLVNtCPPseh98lp
151,"Tengo Que Colgar","Banda Sinaloense MS de Sergio Lizárraga",63352,https://open.spotify.com/track/2yGNkkwU2iT0doFxkxhcXH
152,"Thunderclouds with Sia, Diplo & Labrinth",Sia,62603,https://open.spotify.com/track/5a8RPWgKSmcGBGcffmIrUi
153,"Mi Razón De Ser","Banda Sinaloense MS de Sergio Lizárraga",62340,https://open.spotify.com/track/5JaMGjY9Ltvo9CFQfmUdYW
154,"The Scientist",Coldplay,61810,https://open.spotify.com/track/75JFxkI2RXiU7L9VXzMkle
155,Medicina,Anitta,61763,https://open.spotify.com/track/4R5xvs5X0phd0EYWyGigju
156,"Culpable Tu","Alta Consigna",61699,https://open.spotify.com/track/5fLOkcGJ6fGNyOGPlG07cK
157,"Cómo Te Atreves",Morat,61657,https://open.spotify.com/track/7M6CFruBrM5x7u0lTMtm6r
158,Ponle,Rvssian,61648,https://open.spotify.com/track/28O1p0bQXH2F6Qn8jBZZR4
159,"Soy Lo Prohibido","Luis Miguel",61646,https://open.spotify.com/track/3zceb1fYe5jdwEmuGvJINO
160,"Si Te Vienen a Contar","Cartel De Santa",61460,https://open.spotify.com/track/4058DPUoC7sLPQ05pr3e4C
161,"Better Now","Post Malone",61329,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK
162,"Sé Que Te Duele","Alejandro Fernandez",61067,https://open.spotify.com/track/1OJkKHmXsZVKtWlECdpDAe
163,changes,XXXTENTACION,60962,https://open.spotify.com/track/7AFASza1mXqntmGtbxXprO
164,"no tears left to cry","Ariana Grande",60886,https://open.spotify.com/track/2qT1uLXPVPzGgFOx4jtEuo
165,"La Dosis Perfecta","Panteon Rococo",60846,https://open.spotify.com/track/7qKtcEDbth6kOM5s4uJzw3
166,"De Qué Manera Te Olvido","Luis Miguel",60650,https://open.spotify.com/track/0j0ntQup1Wp9ZiQTUvgnhm
167,"¿Y Todo Para Qué?",Intocable,60394,https://open.spotify.com/track/53IpyJOqUIcCzCUtMjP9oy
168,Suave,"Luis Miguel",60391,https://open.spotify.com/track/4p7XH4NhQ25iGYrrbg93gt
169,"Persiana Americana","Soda Stereo",60198,https://open.spotify.com/track/7JZP7kQsuFFWOrtAI7uNiW
170,"Prometiste - MTV Unplugged [En Vivo]","Pepe Aguilar",60175,https://open.spotify.com/track/4UuVcf9nvpqyPsOk0P9oBH
171,"Que Va","Alex Sensation",59606,https://open.spotify.com/track/6J1R5wtPXiHiwiPstOSI56
172,Amorfoda,"Bad Bunny",59293,https://open.spotify.com/track/3ITvHA9zhZZdBJsOsAUegF
173,"Échame A Mi La Culpa","Luis Miguel",58975,https://open.spotify.com/track/2TOBMDqbtPP6sAQtWc2Br9
174,"Me Hubieras Dicho","Joss Favela",58694,https://open.spotify.com/track/1hBa0pTzuMHJMTsT1898k7
175,"Mi Sorpresa Fuiste Tú","Calibre 50",58579,https://open.spotify.com/track/59S2kAfdUxi6k2Si8Vi0f3
176,"Vete Ya","Valentín Elizalde",58054,https://open.spotify.com/track/3gqgSM82j6NMAj4Jllr06T
177,"Gente De Accionar","Grupo Codiciado",57467,https://open.spotify.com/track/3ZpajXo0KgjHw5WSMMIDfy
178,Afuera,Caifanes,57419,https://open.spotify.com/track/3pJfnBjO3kjudEchcPEDxS
179,"Jocelyn Flores",XXXTENTACION,57179,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96
180,"Eastside (with Halsey & Khalid)","benny blanco",57023,https://open.spotify.com/track/0d2iYfpKoM0QCKvcLCkBao
181,"Ya Me Enteré",Reik,56517,https://open.spotify.com/track/0lPXFrKyl8HkdQ2E6NmNja
182,breathin,"Ariana Grande",56511,https://open.spotify.com/track/4OafepJy2teCjYJbvFE60J
183,"Mi Gente","J Balvin",56410,https://open.spotify.com/track/7COfe3P7KgfwDwIRB8LIDw
184,Marinero,Maluma,56374,https://open.spotify.com/track/6x5LBP3nYXVdIDoomChGr3
185,"Fíjate Que Si","Edwin Luna y La Trakalosa de Monterrey",56185,https://open.spotify.com/track/7FEmLU7M5aZ5O7FlOdxB33
186,"3 A.M.","Jesse & Joy",55803,https://open.spotify.com/track/0yyZN5ASdrYu0XYWFzfxUu
187,"Every Breath You Take - Remastered 2003","The Police",55719,https://open.spotify.com/track/5C0LFQARavkPpn7JgA4sLk
188,SUTRA,"Sebastian Yatra",55388,https://open.spotify.com/track/0lTYnxJdC68v0oXd5xolxY
189,Closer,"The Chainsmokers",55311,https://open.spotify.com/track/7BKLCZ1jbUBVqRi2FVlTVw
190,"Be The One","Dua Lipa",54849,https://open.spotify.com/track/7FCfMXYTIiQ9b4hDYs4Iol
191,Amárrame,"Mon Laferte",54616,https://open.spotify.com/track/3EK4tGkSiO5xvvB5sM4tln
192,Mayores,"Becky G",54613,https://open.spotify.com/track/7JNh1cfm0eXjqFVOzKLyau
193,"En algún lugar","Duncan Dhu",54410,https://open.spotify.com/track/3UIENhLRdFIOuRan92cAQu
194,"La Célula Que Explota",Caifanes,54305,https://open.spotify.com/track/5mB0MGsRfKZALHrXjnktCK
195,"Cuando Pase el Temblor","Soda Stereo",54289,https://open.spotify.com/track/2ExpCKBxiHbgzepERl1t4D
196,"Creo en Ti",Reik,54286,https://open.spotify.com/track/0xXhgLXfEHnWJHVgRvFvdn
197,"Hasta la Raíz","Natalia Lafourcade",54270,https://open.spotify.com/track/3lGMtkONrZdJ8kTCg6KIFf
198,"Ahora Dice","Chris Jeday",54263,https://open.spotify.com/track/5LVoGJTyG6fLJgoGkY2QAZ
199,Entrégate,"Luis Miguel",54124,https://open.spotify.com/track/5fj3zNkXfOlrJGVcZBId6D
200,"Fría Como El Viento","Luis Miguel",53905,https://open.spotify.com/track/2J4qy8RyfwgXHt73cWOE6P
