,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
34,"Subelo a Toa","Lirico En La Casa",4326,https://open.spotify.com/track/5o094hEVHpIRLDs2m7poou
35,Solita,Ozuna,4261,https://open.spotify.com/track/7rwX0O3RlxqqIjQM8evm5E
36,"I Love It (& Lil Pump)","Kanye West",4139,https://open.spotify.com/track/4S8d14HvHb70ImctNgVzQQ
37,Clandestino,Shakira,4025,https://open.spotify.com/track/7DrluKkTviBwCc8AV3VGmf
38,"Amigos Con Derechos",Reik,4008,https://open.spotify.com/track/2zDj4WjbNDmrRL6Z4YjjCA
39,"Loca Remix",Khea,3992,https://open.spotify.com/track/2CRbiMK0W14l71SpDKqKZM
40,Tu,"Lenny Tavárez",3938,https://open.spotify.com/track/6e7nGxLXAUhEp9E1IoBoB7
41,"Sientate en Ese Deo","El Alfa",3744,https://open.spotify.com/track/7no50s2we7Ap7UsvHtn6Px
42,"Girls Like You (feat. Cardi B)","Maroon 5",3714,https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8
43,"FEFE (feat. Nicki Minaj & Murda Beatz)",6ix9ine,3672,https://open.spotify.com/track/2E124GmJRnBJuXbTb4cPUB
44,Narco,"Flow Mafia",3517,https://open.spotify.com/track/5JKBHoFmT6NmKP1MQ2wbpN
45,"Comas y Ceros","La Insuperable",3360,https://open.spotify.com/track/6HMSWzOJW3bfBr6Lx05GSF
46,Aura,Ozuna,3358,https://open.spotify.com/track/1AVu7Kc2MRrLfOG1RCEf07
47,"Cuando Te Besé","Becky G",3314,https://open.spotify.com/track/2XXMDz7SPZ4mSFN1PXfHUy
48,"Cuando Es","TYS Musica",3296,https://open.spotify.com/track/2PAAQAF1rFXjsfug9qjr8g
49,"Dura - Remix","Daddy Yankee",3186,https://open.spotify.com/track/6U2NuJILEOEpW2tVCuqKHb
50,Supuestamente,Ozuna,3161,https://open.spotify.com/track/1ZBU5DSoYQwaZVgep6pfn2
51,"Como Soy","Pacho El Antifeka",3143,https://open.spotify.com/track/7jIfxFhZSmH3LGud6D5m2w
52,Original,Arcangel,3129,https://open.spotify.com/track/1LBlcCtOrKITXpEp1hnNpj
53,Ganador,"Jon Z",3128,https://open.spotify.com/track/5ei0jjmufCFY1txQsNtrMG
54,"Bella - Remix",Wolfine,3119,https://open.spotify.com/track/0SaYeGhSXN0dDWstyNTQ56
55,"Mi Cama - Remix","Karol G",3105,https://open.spotify.com/track/38QmUDpkoYlNbMKvpvAsrE
56,"Promises (with Sam Smith)","Calvin Harris",2985,https://open.spotify.com/track/5N5k9nd479b1xpDZ4usjrg
57,"Sin Ti","Nio Garcia",2943,https://open.spotify.com/track/3ahrSw64Nkq3adfSLiBjbf
58,"Dale Ahi","Atomic Otro Way",2925,https://open.spotify.com/track/4gpJHzoeBRCZDBphQ2deN4
59,"Unica - Remix",Ozuna,2913,https://open.spotify.com/track/5Sv1rKKMX1yl9kfJ2HTluk
60,Bipolar,"Chris Jeday",2890,https://open.spotify.com/track/4WzsycqZkpkS48H9AAAGux
61,"Síguelo Bailando",Ozuna,2887,https://open.spotify.com/track/5Y9fnynLlIvqtM710MHzfz
62,Precio,"Miky Woodz",2881,https://open.spotify.com/track/4JEpftv2ucTpH5RUcGxd95
63,"La Modelo",Ozuna,2848,https://open.spotify.com/track/2SbzdGpOKlH3HIAGTWTbwU
64,"Quiero Mas",Ozuna,2807,https://open.spotify.com/track/1aYcpI8hXtpAEdBq8fp1pH
65,"Amiga Nueva","J Quiles",2806,https://open.spotify.com/track/0kRdepdU8UquD7iMwVZaHD
66,"Pensando en Ti","Bryant Myers",2768,https://open.spotify.com/track/5vvPLDXDngSjhJgmItu4jz
67,"Tamo Alante",Darell,2663,https://open.spotify.com/track/0qSrSbS1zimVtOzfLCswp9
68,Yeezy,"Anuel Aa",2630,https://open.spotify.com/track/4CzA04WEvvXF6ItpzVTP4b
69,"No Se Me Olvida",Juhn,2629,https://open.spotify.com/track/2gtexvo2jE6rqTAvrGadVk
70,"Zum Zum","Daddy Yankee",2595,https://open.spotify.com/track/7lEhOiFtcLXY4P7cuTKuQ8
71,"Na' Nuevo","Anuel Aa",2578,https://open.spotify.com/track/02LKuab9xcpE1dGc5Gd8iM
72,"No Quiero Amarte (feat. Zion & Lennox)","Justin Quiles",2554,https://open.spotify.com/track/5bITfqKGaPakO1l99hOMsI
73,"Un Flow Asi",Fuego,2521,https://open.spotify.com/track/2UWYg6erSEbq7oe0wzs1ok
74,"En la Mañana",Valentino,2483,https://open.spotify.com/track/1Hu4vVLF5uJvpJlB9y45u6
75,"Ya No Tiene Novio","Sebastian Yatra",2474,https://open.spotify.com/track/7uQmJ1jgNzBpATSoWKSPFu
76,"Duro y Suave","Leslie Grace",2432,https://open.spotify.com/track/31M5m42C3EGlbydf9XB5to
77,Criminal,"Natti Natasha",2421,https://open.spotify.com/track/6Za3190Sbw39BBC77WSS1C
78,"Por Perro","Sebastian Yatra",2344,https://open.spotify.com/track/2alIsNw1mqEShbWyO1HXZZ
79,"One Kiss (with Dua Lipa)","Calvin Harris",2325,https://open.spotify.com/track/7ef4DlsgrMEH11cDZd32M6
80,"Pensando en Ti","Anuel Aa",2317,https://open.spotify.com/track/3aY5VP7fEtVHfEc1o8eRNK
81,Maniqui,Chimbala,2295,https://open.spotify.com/track/0yrvDuVVhnk51mlPVoxxcY
82,"Déjala Que Vuelva (feat. Manuel Turizo)","Piso 21",2286,https://open.spotify.com/track/1j6xOGusnyXq3l6IryKF3G
83,"Sigueme los Pasos",Ozuna,2273,https://open.spotify.com/track/3RTmnQQNya9v6ZKPoCIp2E
84,"Lucky You (feat. Joyner Lucas)",Eminem,2262,https://open.spotify.com/track/60SdxE8apGAxMiRrpbmLY0
85,Coméntale,Ozuna,2259,https://open.spotify.com/track/7oCGD6Ccuw8JmYWw6IrI8z
86,"Poca Luz","Gigolo Y La Exce",2248,https://open.spotify.com/track/0Bm9xh9GzfIGpSesSJ6IGC
87,"El Farsante - Remix",Ozuna,2224,https://open.spotify.com/track/7uYgVgRSgqluZclLS7wpp4
88,X,"Nicky Jam",2178,https://open.spotify.com/track/39N9RPD9MRb5WmoLzNzPeA
89,"Te Amo","Piso 21",2171,https://open.spotify.com/track/2RVrdr062uLFxXwIxwdXPH
90,Esperándote,"Manuel Turizo",2153,https://open.spotify.com/track/1nfyE13arjOuO54HH0zmqj
91,Mambo,"Lary Over",2147,https://open.spotify.com/track/18MrnIPHsQsurEtqHmIeql
92,"God is a woman","Ariana Grande",2141,https://open.spotify.com/track/5OCJzvD7sykQEKHH7qAC3C
93,"Quiero Repetir",Ozuna,2124,https://open.spotify.com/track/0MIcPSq9n2z5H8TAfEstri
94,Celoso,"Lele Pons",2031,https://open.spotify.com/track/33zcmmElV1YbRZe57biUjg
95,Marinero,Maluma,2026,https://open.spotify.com/track/6x5LBP3nYXVdIDoomChGr3
96,"Se Preparó",Ozuna,2023,https://open.spotify.com/track/1m69ELEgE6k5ZWsap40ozt
97,"God's Plan",Drake,2023,https://open.spotify.com/track/6DCZcSspjsKoFjzjrWoCdn
98,"Modo de Avión","Anuel Aa",2017,https://open.spotify.com/track/6BCEo2rSKFYVubwhXl9KxK
99,Escape,Ozuna,2016,https://open.spotify.com/track/1PPHqTL7IpYToKeIuA5pi9
100,Ambiente,"J Balvin",2014,https://open.spotify.com/track/6VrBWh90BiwWmwKtvwWFcq
101,"Tu Olor",Ozuna,2012,https://open.spotify.com/track/48aHJHJyNBcuYIFGMrT5cQ
102,Sensualidad,"Bad Bunny",2009,https://open.spotify.com/track/5hcisvFMidkMJlElTO9Qmw
103,"Epa Wei","Danny Ocean",1951,https://open.spotify.com/track/2QmsKag0YaqhAbpR9Nwmpn
104,Naturaleza,"Anuel Aa",1927,https://open.spotify.com/track/1icm3g1X4j3tFk4z2PrauY
105,"El Primero",Zion,1922,https://open.spotify.com/track/3Vg246SdW93FiqtGUpeLUR
106,Monotonia,Ozuna,1913,https://open.spotify.com/track/3B16FHKVkW9A7axdeJRDIa
107,"Su Profesor",Pusho,1900,https://open.spotify.com/track/6RQIVKzyjl1HsnrrWkDvkE
108,Bandolera,"Anuel Aa",1897,https://open.spotify.com/track/3WapscF576b4Gw6tED2kWL
109,"Tú No Lo Amas","Anuel Aa",1896,https://open.spotify.com/track/5Wr2fVAVxcEfFwvJhIInH7
110,"El Préstamo",Maluma,1889,https://open.spotify.com/track/2XVilv6s9GETnw9PG4T9Mz
111,breathin,"Ariana Grande",1866,https://open.spotify.com/track/4OafepJy2teCjYJbvFE60J
112,"Sola (Remix) [feat. Daddy Yankee, Wisin, Farruko, Zion & Lennox]","Anuel Aa",1855,https://open.spotify.com/track/5q2JbCNi4FcnglgPfxcV65
113,Happier,Marshmello,1845,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99
114,"SICKO MODE","Travis Scott",1820,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h
115,SAD!,XXXTENTACION,1819,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
116,Hakuna,"Lo Blanquito",1798,https://open.spotify.com/track/0A5hH3ggxoGDZgur4BnQJd
117,"Solo Mia","Lr Ley Del Rap",1795,https://open.spotify.com/track/4pJxyGoGhy8kBkxvFqf1x9
118,"1, 2, 3 (feat. Jason Derulo & De La Ghetto)","Sofia Reyes",1790,https://open.spotify.com/track/4QtiVmuA88tPQiCOHZuQ5b
119,Balenciaga,Ozuna,1774,https://open.spotify.com/track/3iIZvct75tkk1CwbqVjsry
120,"Me Rehúso","Danny Ocean",1772,https://open.spotify.com/track/6De0lHrwBfPfrhorm9q1Xl
121,"No Brainer","DJ Khaled",1772,https://open.spotify.com/track/5WvAo7DNuPRmk4APhdPzi8
122,"Electricity (with Dua Lipa)","Silk City",1772,https://open.spotify.com/track/5N4erncE7kuUccm7zEmwzk
123,Subete,"Lary Over",1770,https://open.spotify.com/track/6CWMm2mJOrKyDH4W1X5d06
124,"Me Llueven","Mark B.",1753,https://open.spotify.com/track/2Iv7PCElmi1dZfzHWzMczA
125,"Rompiendo Ojos","La Manta",1745,https://open.spotify.com/track/2b5H1tpycaLTpp16f9rMZf
126,"Escápate Conmigo (feat. Ozuna)",Wisin,1738,https://open.spotify.com/track/1KSqYYJFyfTecXFk9M0prc
127,"Lucid Dreams","Juice WRLD",1732,https://open.spotify.com/track/0s3nnoMeVWz3989MkNQiRf
128,"In My Mind",Dynoro,1732,https://open.spotify.com/track/0E9ZjEAyAwOXZ7wJC0PD33
129,Calypso,"Luis Fonsi",1728,https://open.spotify.com/track/4178A5NkEjcsGc64jpBO6d
130,"Dime Si Te Acuerdas","Bad Bunny",1718,https://open.spotify.com/track/49VSioK272TASR4r9vRTuP
131,"Mi Forma De Ser","Ala Jaza",1710,https://open.spotify.com/track/4v5wPNrpiFOthoorvTN8ho
132,Satisfacción,"Nicky Jam",1703,https://open.spotify.com/track/21WvAGxPUNJARcZoSqswd7
133,"Diles (feat. Arcangel, Nengo Flow, Dj Luian & Mambo Kings)",Farruko,1699,https://open.spotify.com/track/2FrnTVSHjgnEylKGdHRUK1
134,"Mi Forma de Ser (feat. Ala Jaza) - Mambo Version",Farruko,1694,https://open.spotify.com/track/3eL5jJwutVux7277wM5qzV
135,Hola,Ozuna,1691,https://open.spotify.com/track/2taX5z5ZLyCBxkP504Nqmu
136,"Bebe (feat. Anuel AA)",Ozuna,1681,https://open.spotify.com/track/6SIrNxmmdbv1KUbFBu1PaN
137,"Mi Forma de Ser",Farruko,1672,https://open.spotify.com/track/752g22kc1OSv5Qb8ywwHYE
138,Haciéndolo,Ozuna,1667,https://open.spotify.com/track/1QAdhn27qnsVDFc7ZZZ0Ag
139,Nonstop,Drake,1662,https://open.spotify.com/track/0TlLq3lA83rQOYtrqBqSct
140,"Eastside (with Halsey & Khalid)","benny blanco",1654,https://open.spotify.com/track/0d2iYfpKoM0QCKvcLCkBao
141,Amorfoda,"Bad Bunny",1650,https://open.spotify.com/track/3ITvHA9zhZZdBJsOsAUegF
142,"Darte Remix","Alex Rose",1633,https://open.spotify.com/track/6xqbec9MHRmW7qtEINAlRx
143,"La Ultima Gota","Mark B.",1629,https://open.spotify.com/track/7eCc2IBK328Ox52KbSJtDT
144,"Taste (feat. Offset)",Tyga,1617,https://open.spotify.com/track/5IaHrVsrferBYDm0bDyABy
145,"Shape of You","Ed Sheeran",1615,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
146,"La Vuelta","Secreto ""El Famoso Biberon""",1604,https://open.spotify.com/track/6gv565xQpiHTY32i9rouuh
147,"Otra Vez (feat. J Balvin)","Zion & Lennox",1595,https://open.spotify.com/track/3QwBODjSEzelZyVjxPOHdq
148,"no tears left to cry","Ariana Grande",1590,https://open.spotify.com/track/2qT1uLXPVPzGgFOx4jtEuo
149,"Nena Maldicion (feat. Lenny Tavarez)","Paulo Londra",1589,https://open.spotify.com/track/3TnhQSRwT3AVMdXw5JPq0x
150,"Ahora Dice","Chris Jeday",1557,https://open.spotify.com/track/5LVoGJTyG6fLJgoGkY2QAZ
151,Casualidad,Nacho,1553,https://open.spotify.com/track/08rwXPBZ2DHOwnL7xaz044
152,Telacuti,"Lo Blanquito",1549,https://open.spotify.com/track/7q94pRfSkniFhYvZYuXox3
153,"Vamos Pa' La Calle","Bad Bunny",1523,https://open.spotify.com/track/4Yk3S2fj55EIP6GaFjghSn
154,"Confia Remix",Juhn,1510,https://open.spotify.com/track/1Pa6vEvBMLyHcgNxU8yk23
155,"Donde Tu Estes","Casper Magico",1497,https://open.spotify.com/track/0MgLxiUgZo0TZOcF705001
156,"Estamos Clear","Miky Woodz",1494,https://open.spotify.com/track/6IlcjkEw26SeAKvjXSwsVb
157,"El Moñoñon","Tali Goya",1490,https://open.spotify.com/track/1Lpw2C9fzGemFEeT97DAst
158,Mocca,"Lalo Ebratt",1488,https://open.spotify.com/track/0NKoPGc72yUKTIneVhFfg1
159,"Una Lady Como Tú","Manuel Turizo",1477,https://open.spotify.com/track/7MHN1aCFtLXjownGhvEQlF
160,Sobredosis,"Romeo Santos",1475,https://open.spotify.com/track/1WbXIpiGBJkCiv3hn40iPB
161,"El Clavo - Remix","Prince Royce",1456,https://open.spotify.com/track/6bI00brFpeprqCDqKouEJS
162,Dembow,"Danny Ocean",1438,https://open.spotify.com/track/2EzRdhuoPyNJDlep7lnNf2
163,"Tan Celoso",Chimbala,1433,https://open.spotify.com/track/4oylgGWwjMKLSg70fGipb5
164,"Aunque Me Porte Mal",Ozuna,1431,https://open.spotify.com/track/1wxjIhZIcFq3Rrk0zsxHp8
165,Perfect,"Ed Sheeran",1430,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v
166,"No Hay Nadie Más","Sebastian Yatra",1411,https://open.spotify.com/track/3IPJg1sdqLj12kFIndaonN
167,Medicina,Anitta,1405,https://open.spotify.com/track/4R5xvs5X0phd0EYWyGigju
168,Imitadora,"Romeo Santos",1404,https://open.spotify.com/track/6r46lnXFbE9fr2d3KNaGbe
169,Vuelve,"Daddy Yankee",1403,https://open.spotify.com/track/0gCPvo1GkbtPhMqg5Gbx1K
170,"Amantes de una Noche","Natti Natasha",1400,https://open.spotify.com/track/2iCOdoyDmWG3hWkbtH1KB2
171,"Bum Bam Ven - Remix","Musicologo The Libro",1360,https://open.spotify.com/track/6V2yiB8b0769W0MV1pQ95M
172,Millones,Arcangel,1355,https://open.spotify.com/track/3AMjach3UjnwFdcx3q2hIF
173,"Lo Que Yo Diga (Dema Ga Ge Gi Go Gu Remix)","El Alfa",1354,https://open.spotify.com/track/7xgRU6IXWSXaOgMeufGtVa
174,"Solo (feat. Demi Lovato)","Clean Bandit",1345,https://open.spotify.com/track/6kPJZM97LwdG9QIsT7khp6
175,"Chica Paranormal","Paulo Londra",1334,https://open.spotify.com/track/2r77vqSZkOktTSgmAOoHsV
176,"Real Guerrero","Secreto ""El Famoso Biberon""",1331,https://open.spotify.com/track/60bNU50VVzCBA6Blen0Of4
177,Moonlight,XXXTENTACION,1331,https://open.spotify.com/track/0JP9xo3adEtGSdUEISiszL
178,Chambea,"Bad Bunny",1322,https://open.spotify.com/track/6ElmxV9B2mSNscEjP27M7i
179,"Dile Que Tu Me Quieres",Ozuna,1311,https://open.spotify.com/track/5u5MvmVtitax9R1Mxh3reC
180,"Quien Sabe","Natti Natasha",1306,https://open.spotify.com/track/5ZkPBld8QqfUkS6aJG40yj
181,Ponle,Rvssian,1303,https://open.spotify.com/track/28O1p0bQXH2F6Qn8jBZZR4
182,changes,XXXTENTACION,1303,https://open.spotify.com/track/7AFASza1mXqntmGtbxXprO
183,"Be Alright","Dean Lewis",1296,https://open.spotify.com/track/3EPXxR3ImUwfayaurPi3cm
184,Espina,"Anuel Aa",1296,https://open.spotify.com/track/5V83X8DPJ1CxO13xltF8cg
185,"Te Necesito","Anuel Aa",1289,https://open.spotify.com/track/5r6EpmKLqEfD7rz7mGuL66
186,"Jocelyn Flores",XXXTENTACION,1284,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96
187,"Don't Leave Me Alone (feat. Anne-Marie)","David Guetta",1282,https://open.spotify.com/track/2zy9TMoZlYGuCNY4TLqG24
188,Suave,"El Alfa",1277,https://open.spotify.com/track/6NtlO37F4rjD1Z11jnV1rJ
189,"Me Mata","Bad Bunny",1276,https://open.spotify.com/track/2wgDAPgBhFA7pnIbm0YOhP
190,"Creo en Ti",Reik,1276,https://open.spotify.com/track/0xXhgLXfEHnWJHVgRvFvdn
191,"Bella y Sensual","Romeo Santos",1275,https://open.spotify.com/track/0ERbK7qVqveCaBWIiYCrl3
192,Motivo,Bulova,1273,https://open.spotify.com/track/6HbTqYnED66Pl949Z8SHJ6
193,Natural,"Imagine Dragons",1270,https://open.spotify.com/track/4zIO3ilp5HvTeK3HJHxhMP
194,Downtown,Anitta,1261,https://open.spotify.com/track/3Ga6eKrUFf12ouh9Yw3v2D
195,Solo,Amenazzy,1257,https://open.spotify.com/track/7mTWMsbnRPGmyLOEaImXOU
196,"Robarte un Beso","Carlos Vives",1253,https://open.spotify.com/track/0JcNysfWVWaMS7R6vzGB2k
197,"rockstar (feat. 21 Savage)","Post Malone",1251,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt
198,"Thunderclouds with Sia, Diplo & Labrinth",Sia,1243,https://open.spotify.com/track/5a8RPWgKSmcGBGcffmIrUi
199,"La Peluca","Liro Shaq",1238,https://open.spotify.com/track/2oNcK0pFV5jjtMVs6EJnCw
200,Mujeres,"Mozart La Para",1226,https://open.spotify.com/track/6xLvYhLOW2oETJoZv8ChU8
